,year,state,district,office_type,poll_id,pollster_rating_id,pollster,question_id,methodology,sample_size,population,partisan,days_before_election,pred_margin,actual_margin,bias,error
3069,2006,Ohio,2,House,64310,325.0,SurveyUSA,118296,IVR,618.0,lv,NO,8.0,3.0,-1.0600000000000023,4.060000000000002,4.060000000000002
3070,2006,Oklahoma,5,House,64311,325.0,SurveyUSA,118297,IVR,430.0,lv,NO,8.0,-22.0,-23.080000000000005,1.0800000000000054,1.0800000000000054
3071,2006,Pennsylvania,8,House,64055,118.0,Global Strategy Group,117879,Live Phone,400.0,lv,D,8.0,5.0,0.5999999999999943,4.400000000000006,4.400000000000006
3072,2006,South Carolina,5,House,64312,325.0,SurveyUSA,118298,IVR,530.0,lv,NO,8.0,19.0,13.840000000000003,5.159999999999997,5.159999999999997
3073,2006,Utah,3,House,64013,70.0,Dan Jones & Associates,117815,Live Phone,386.0,lv,NO,8.0,-29.0,-25.47,-3.530000000000001,3.530000000000001
3074,2006,Colorado,0,Governor,55226,325.0,SurveyUSA,88764,IVR,661.0,lv,NO,7.0,22.0,16.82,5.18,5.18
3075,2006,Connecticut,0,Governor,24681,281.0,Research 2000,88786,Live Phone,600.0,lv,NO,7.0,-22.0,-27.75,5.75,5.75
3076,2006,Iowa,0,Governor,55333,281.0,Research 2000,88873,Live Phone,600.0,lv,NO,7.0,5.0,9.660000000000004,-4.660000000000004,4.660000000000004
3077,2006,Illinois,0,Governor,55363,197.0,Mason-Dixon Polling & Strategy,88903,Live Phone,625.0,lv,NO,7.0,4.0,10.54,-6.539999999999999,6.539999999999999
3078,2006,Illinois,0,Governor,55364,325.0,SurveyUSA,88904,IVR,434.0,lv,NO,7.0,8.0,10.54,-2.539999999999999,2.539999999999999
3079,2006,Massachusetts,0,Governor,55411,325.0,SurveyUSA,88951,IVR,664.0,lv,NO,7.0,21.0,20.32,0.6799999999999997,0.6799999999999997
3080,2006,Michigan,0,Governor,24241,84.0,EPIC-MRA,89057,Live Phone,600.0,lv,NO,7.0,9.0,14.060000000000002,-5.060000000000002,5.060000000000002
3081,2006,New Hampshire,0,Governor,74106,357.0,University of New Hampshire Survey Center,138984,Live Phone,663.0,lv,NO,7.0,52.0,48.25999999999999,3.740000000000009,3.740000000000009
3082,2006,Nevada,0,Governor,24577,277.0,Rasmussen Reports,89116,IVR,500.0,lv,NO,7.0,-2.0,-4.149999999999999,2.1499999999999986,2.1499999999999986
3083,2006,New York,0,Governor,24318,183.0,Marist College,89145,Live Phone,503.0,lv,NO,7.0,45.0,40.84,4.159999999999997,4.159999999999997
3084,2006,New York,0,Governor,24710,305.0,Siena College,89146,Live Phone,500.0,lv,NO,7.0,45.0,40.84,4.159999999999997,4.159999999999997
3085,2006,Pennsylvania,0,Governor,24385,219.0,Muhlenberg College,89264,Live Phone,507.0,lv,NO,7.0,25.0,20.72,4.280000000000001,4.280000000000001
3086,2006,Wisconsin,0,Governor,55821,281.0,Research 2000,89373,Live Phone,600.0,lv,NO,7.0,6.0,7.399999999999999,-1.3999999999999986,1.3999999999999986
3088,2006,Michigan,0,Senate,24241,84.0,EPIC-MRA,29479,Live Phone,600.0,lv,NO,7.0,13.0,15.649999999999999,-2.6499999999999986,2.6499999999999986
3089,2006,Nevada,0,Senate,24577,277.0,Rasmussen Reports,29815,IVR,500.0,lv,NO,7.0,-12.0,-14.57,2.5700000000000003,2.5700000000000003
3090,2006,New York,0,Senate,24318,183.0,Marist College,29556,Live Phone,503.0,lv,NO,7.0,33.0,35.989999999999995,-2.989999999999995,2.989999999999995
3091,2006,New York,0,Senate,24710,305.0,Siena College,29948,Live Phone,500.0,lv,NO,7.0,37.0,35.989999999999995,1.0100000000000051,1.0100000000000051
3092,2006,Pennsylvania,0,Senate,24385,219.0,Muhlenberg College,29623,Live Phone,507.0,lv,NO,7.0,8.0,17.36,-9.36,9.36
3093,2006,Utah,0,Senate,64131,197.0,Mason-Dixon Polling & Strategy,137093,Live Phone,625.0,lv,NO,7.0,-30.0,-31.3,1.3000000000000007,1.3000000000000007
3094,2006,California,26,House,74009,325.0,SurveyUSA,138849,IVR,553.0,lv,NO,7.0,-19.0,-19.060000000000002,0.060000000000002274,0.060000000000002274
3095,2006,Connecticut,2,House,24681,281.0,Research 2000,118138,Live Phone,600.0,lv,NO,7.0,1.0,0.04000000000000625,0.9599999999999937,0.9599999999999937
3096,2006,Indiana,2,House,64208,281.0,Research 2000,118139,Live Phone,400.0,lv,NO,7.0,3.0,7.959999999999994,-4.959999999999994,4.959999999999994
3097,2006,Iowa,3,House,55333,281.0,Research 2000,118140,Live Phone,400.0,lv,NO,7.0,12.0,5.399999999999999,6.600000000000001,6.600000000000001
3098,2006,Kentucky,3,House,64313,325.0,SurveyUSA,118299,IVR,610.0,lv,NO,7.0,8.0,2.4399999999999977,5.560000000000002,5.560000000000002
3099,2006,New Hampshire,1,House,74106,357.0,University of New Hampshire Survey Center,138988,Live Phone,340.0,lv,NO,7.0,-5.0,2.6400000000000006,-7.640000000000001,7.640000000000001
3100,2006,New Hampshire,2,House,74107,9.0,American Research Group,138994,Live Phone,619.0,lv,R,7.0,-3.0,7.109999999999999,-10.11,10.11
3101,2006,New Hampshire,2,House,74106,357.0,University of New Hampshire Survey Center,138993,Live Phone,320.0,lv,NO,7.0,0.0,7.109999999999999,-7.109999999999999,7.109999999999999
3102,2006,Utah,1,House,64131,197.0,Mason-Dixon Polling & Strategy,139080,Live Phone,209.0,lv,NO,7.0,-32.0,-30.61,-1.3900000000000006,1.3900000000000006
3103,2006,Utah,2,House,64131,197.0,Mason-Dixon Polling & Strategy,139081,Live Phone,209.0,lv,NO,7.0,33.0,21.700000000000003,11.299999999999997,11.299999999999997
3104,2006,Utah,3,House,64131,197.0,Mason-Dixon Polling & Strategy,117990,Live Phone,209.0,lv,NO,7.0,-23.0,-25.47,2.469999999999999,2.469999999999999
3105,2006,Virginia,5,House,64314,325.0,SurveyUSA,118301,IVR,530.0,lv,NO,7.0,-26.0,-19.189999999999998,-6.810000000000002,6.810000000000002
3107,2006,Alabama,0,Governor,55117,391.0,YouGov,88655,Online,505.0,lv,NO,6.0,-16.0,-16.040000000000006,0.04000000000000625,0.04000000000000625
3108,2006,Arizona,0,Governor,24325,197.0,Mason-Dixon Polling & Strategy,88698,Live Phone,625.0,lv,NO,6.0,28.0,27.14,0.8599999999999994,0.8599999999999994
3109,2006,Arizona,0,Governor,24802,325.0,SurveyUSA,88699,IVR,560.0,lv,NO,6.0,19.0,27.14,-8.14,8.14
3110,2006,Arizona,0,Governor,24879,391.0,YouGov,88700,Online,798.0,lv,NO,6.0,16.0,27.14,-11.14,11.14
3111,2006,California,0,Governor,55203,391.0,YouGov,88741,Online,1015.0,lv,NO,6.0,-10.0,-16.970000000000006,6.970000000000006,6.970000000000006
3112,2006,Colorado,0,Governor,55227,391.0,YouGov,88765,Online,500.0,lv,NO,6.0,20.0,16.82,3.1799999999999997,3.1799999999999997
3113,2006,Connecticut,0,Governor,55248,391.0,YouGov,88787,Online,401.0,lv,NO,6.0,-32.0,-27.75,-4.25,4.25
3114,2006,Florida,0,Governor,24327,197.0,Mason-Dixon Polling & Strategy,88826,Live Phone,625.0,lv,NO,6.0,-7.0,-7.07,0.07000000000000028,0.07000000000000028
3115,2006,Florida,0,Governor,55287,391.0,YouGov,88827,Online,1005.0,lv,NO,6.0,-12.0,-7.07,-4.93,4.93
3116,2006,Florida,0,Governor,24995,395.0,Zogby Analytics,88828,Online,804.0,lv,NO,6.0,-10.0,-7.07,-2.9299999999999997,2.9299999999999997
3117,2006,Georgia,0,Governor,55315,391.0,YouGov,88855,Online,804.0,lv,NO,6.0,-17.0,-19.730000000000004,2.730000000000004,2.730000000000004
3118,2006,Iowa,0,Governor,55334,391.0,YouGov,88874,Online,301.0,lv,NO,6.0,8.0,9.660000000000004,-1.6600000000000037,1.6600000000000037
3119,2006,Illinois,0,Governor,55365,391.0,YouGov,88905,Online,800.0,lv,NO,6.0,22.0,10.54,11.46,11.46
3120,2006,Massachusetts,0,Governor,24884,391.0,YouGov,88952,Online,799.0,lv,NO,6.0,29.0,20.32,8.68,8.68
3121,2006,Maryland,0,Governor,24489,277.0,Rasmussen Reports,88982,IVR,500.0,lv,NO,6.0,1.0,6.539999999999999,-5.539999999999999,5.539999999999999
3122,2006,Maryland,0,Governor,24819,325.0,SurveyUSA,88983,IVR,694.0,lv,NO,6.0,1.0,6.539999999999999,-5.539999999999999,5.539999999999999
3123,2006,Maryland,0,Governor,24885,391.0,YouGov,88984,Online,802.0,lv,NO,6.0,2.0,6.539999999999999,-4.539999999999999,4.539999999999999
3124,2006,Michigan,0,Governor,24334,197.0,Mason-Dixon Polling & Strategy,89058,Live Phone,625.0,lv,NO,6.0,14.0,14.060000000000002,-0.060000000000002274,0.060000000000002274
3125,2006,Michigan,0,Governor,24707,304.0,Selzer & Co.,89059,Live Phone,532.0,lv,NO,6.0,13.0,14.060000000000002,-1.0600000000000023,1.0600000000000023
3126,2006,Michigan,0,Governor,24886,391.0,YouGov,89060,Online,800.0,lv,NO,6.0,12.0,14.060000000000002,-2.0600000000000023,2.0600000000000023
3127,2006,Minnesota,0,Governor,24512,277.0,Rasmussen Reports,89082,IVR,500.0,lv,NO,6.0,2.0,-0.9600000000000009,2.960000000000001,2.960000000000001
3128,2006,Minnesota,0,Governor,24887,391.0,YouGov,89083,Online,501.0,lv,NO,6.0,4.0,-0.9600000000000009,4.960000000000001,4.960000000000001
3129,2006,Nevada,0,Governor,24890,391.0,YouGov,89117,Online,402.0,lv,NO,6.0,-7.0,-4.149999999999999,-2.8500000000000014,2.8500000000000014
3130,2006,New York,0,Governor,55598,391.0,YouGov,89147,Online,1011.0,lv,NO,6.0,45.0,40.84,4.159999999999997,4.159999999999997
3131,2006,Ohio,0,Governor,24354,197.0,Mason-Dixon Polling & Strategy,89182,Live Phone,625.0,lv,NO,6.0,19.0,23.89,-4.890000000000001,4.890000000000001
3132,2006,Ohio,0,Governor,24891,391.0,YouGov,89183,Online,1003.0,lv,NO,6.0,27.0,23.89,3.1099999999999994,3.1099999999999994
3133,2006,Pennsylvania,0,Governor,24357,197.0,Mason-Dixon Polling & Strategy,89265,Live Phone,625.0,lv,NO,6.0,18.0,20.72,-2.719999999999999,2.719999999999999
3134,2006,Pennsylvania,0,Governor,24892,391.0,YouGov,89266,Online,1005.0,lv,NO,6.0,24.0,20.72,3.280000000000001,3.280000000000001
3135,2006,Rhode Island,0,Governor,24360,197.0,Mason-Dixon Polling & Strategy,89285,Live Phone,625.0,lv,NO,6.0,-8.0,-2.019999999999996,-5.980000000000004,5.980000000000004
3136,2006,South Carolina,0,Governor,55744,391.0,YouGov,89296,Online,399.0,lv,NO,6.0,-12.0,-10.340000000000003,-1.6599999999999966,1.6599999999999966
3137,2006,Tennessee,0,Governor,24893,391.0,YouGov,89309,Online,502.0,lv,NO,6.0,32.0,38.86,-6.859999999999999,6.859999999999999
3138,2006,Wisconsin,0,Governor,55822,391.0,YouGov,89374,Online,502.0,lv,NO,6.0,10.0,7.399999999999999,2.6000000000000014,2.6000000000000014
3139,2006,Oregon,0,Governor,55657,391.0,YouGov,89207,Online,502.0,lv,NO,6.0,8.0,7.989999999999995,0.010000000000005116,0.010000000000005116
3140,2006,Arizona,0,Senate,24325,197.0,Mason-Dixon Polling & Strategy,29563,Live Phone,625.0,lv,NO,6.0,-8.0,-9.840000000000003,1.8400000000000034,1.8400000000000034
3141,2006,Arizona,0,Senate,24802,325.0,SurveyUSA,30040,IVR,560.0,lv,NO,6.0,-13.0,-9.840000000000003,-3.1599999999999966,3.1599999999999966
3142,2006,Arizona,0,Senate,24879,391.0,YouGov,30117,Online,798.0,lv,NO,6.0,-4.0,-9.840000000000003,5.840000000000003,5.840000000000003
3143,2006,California,0,Senate,55203,391.0,YouGov,30118,Online,1015.0,lv,NO,6.0,32.0,24.409999999999997,7.590000000000003,7.590000000000003
3145,2006,Florida,0,Senate,24327,197.0,Mason-Dixon Polling & Strategy,29565,Live Phone,625.0,lv,NO,6.0,24.0,22.199999999999996,1.8000000000000043,1.8000000000000043
3146,2006,Florida,0,Senate,55287,391.0,YouGov,30121,Online,1005.0,lv,NO,6.0,26.0,22.199999999999996,3.8000000000000043,3.8000000000000043
3147,2006,Florida,0,Senate,24995,395.0,Zogby Analytics,30233,Online,804.0,lv,NO,6.0,29.0,22.199999999999996,6.800000000000004,6.800000000000004
3148,2006,Maryland,0,Senate,24489,277.0,Rasmussen Reports,29727,IVR,500.0,lv,NO,6.0,5.0,10.009999999999998,-5.009999999999998,5.009999999999998
3149,2006,Maryland,0,Senate,24819,325.0,SurveyUSA,30057,IVR,694.0,lv,NO,6.0,0.0,10.009999999999998,-10.009999999999998,10.009999999999998
3150,2006,Maryland,0,Senate,24885,391.0,YouGov,30123,Online,802.0,lv,NO,6.0,6.0,10.009999999999998,-4.009999999999998,4.009999999999998
3151,2006,Massachusetts,0,Senate,24884,391.0,YouGov,30122,Online,799.0,lv,NO,6.0,40.0,38.81999999999999,1.1800000000000068,1.1800000000000068
3152,2006,Michigan,0,Senate,24334,197.0,Mason-Dixon Polling & Strategy,29572,Live Phone,625.0,lv,NO,6.0,16.0,15.649999999999999,0.3500000000000014,0.3500000000000014
3153,2006,Michigan,0,Senate,24707,304.0,Selzer & Co.,29945,Live Phone,532.0,lv,NO,6.0,19.0,15.649999999999999,3.3500000000000014,3.3500000000000014
3154,2006,Michigan,0,Senate,24886,391.0,YouGov,30124,Online,800.0,lv,NO,6.0,15.0,15.649999999999999,-0.6499999999999986,0.6499999999999986
3155,2006,Minnesota,0,Senate,24512,277.0,Rasmussen Reports,29750,IVR,500.0,lv,NO,6.0,14.0,20.129999999999995,-6.1299999999999955,6.1299999999999955
3156,2006,Minnesota,0,Senate,24887,391.0,YouGov,30125,Online,501.0,lv,NO,6.0,18.0,20.129999999999995,-2.1299999999999955,2.1299999999999955
3157,2006,Missouri,0,Senate,24888,391.0,YouGov,30126,Online,802.0,lv,NO,6.0,0.0,2.269999999999996,-2.269999999999996,2.269999999999996
3158,2006,Montana,0,Senate,24340,197.0,Mason-Dixon Polling & Strategy,29578,Live Phone,625.0,lv,NO,6.0,0.0,0.8699999999999974,-0.8699999999999974,0.8699999999999974
3159,2006,Montana,0,Senate,24539,277.0,Rasmussen Reports,29777,IVR,500.0,lv,NO,6.0,4.0,0.8699999999999974,3.1300000000000026,3.1300000000000026
3160,2006,Nevada,0,Senate,24890,391.0,YouGov,30128,Online,402.0,lv,NO,6.0,-11.0,-14.57,3.5700000000000003,3.5700000000000003
3161,2006,New Jersey,0,Senate,24412,260.0,Public Opinion Strategies,29650,Live Phone,600.0,lv,R,6.0,2.0,16.010000000000005,-14.010000000000005,14.010000000000005
3162,2006,New Jersey,0,Senate,24561,277.0,Rasmussen Reports,29799,IVR,500.0,lv,NO,6.0,5.0,16.010000000000005,-11.010000000000005,11.010000000000005
3163,2006,New Jersey,0,Senate,24889,391.0,YouGov,30127,Online,500.0,lv,NO,6.0,6.0,16.010000000000005,-10.010000000000005,10.010000000000005
3164,2006,Ohio,0,Senate,24354,197.0,Mason-Dixon Polling & Strategy,29592,Live Phone,625.0,lv,NO,6.0,6.0,12.339999999999996,-6.339999999999996,6.339999999999996
3165,2006,Ohio,0,Senate,24891,391.0,YouGov,30129,Online,1003.0,lv,NO,6.0,18.0,12.339999999999996,5.660000000000004,5.660000000000004
3166,2006,Pennsylvania,0,Senate,24357,197.0,Mason-Dixon Polling & Strategy,29595,Live Phone,625.0,lv,NO,6.0,13.0,17.36,-4.359999999999999,4.359999999999999
3167,2006,Pennsylvania,0,Senate,24892,391.0,YouGov,30130,Online,1005.0,lv,NO,6.0,16.0,17.36,-1.3599999999999994,1.3599999999999994
3168,2006,Rhode Island,0,Senate,24360,197.0,Mason-Dixon Polling & Strategy,29598,Live Phone,625.0,lv,NO,6.0,-1.0,7.040000000000006,-8.040000000000006,8.040000000000006
3169,2006,Tennessee,0,Senate,24893,391.0,YouGov,30131,Online,502.0,lv,NO,6.0,-5.0,-2.719999999999999,-2.280000000000001,2.280000000000001
3170,2006,Texas,0,Senate,24894,391.0,YouGov,30132,Online,1004.0,lv,NO,6.0,-36.0,-25.65,-10.350000000000001,10.350000000000001
3171,2006,Utah,0,Senate,24895,391.0,YouGov,30133,Online,402.0,lv,NO,6.0,-32.0,-31.3,-0.6999999999999993,0.6999999999999993
3172,2006,Virginia,0,Senate,24896,391.0,YouGov,30134,Online,802.0,lv,NO,6.0,0.0,0.3999999999999986,-0.3999999999999986,0.3999999999999986
3173,2006,Washington,0,Senate,24372,197.0,Mason-Dixon Polling & Strategy,29610,Live Phone,625.0,lv,NO,6.0,16.0,16.92,-0.9200000000000017,0.9200000000000017
3174,2006,Washington,0,Senate,24897,391.0,YouGov,30135,Online,804.0,lv,NO,6.0,14.0,16.92,-2.9200000000000017,2.9200000000000017
3175,2006,West Virginia,0,Senate,24899,391.0,YouGov,30137,Online,301.0,lv,NO,6.0,34.0,54.099999999999994,-20.099999999999994,20.099999999999994
3176,2006,Wisconsin,0,Senate,55822,391.0,YouGov,30136,Online,502.0,lv,NO,6.0,45.0,37.86,7.140000000000001,7.140000000000001
3177,2006,California,4,House,64315,325.0,SurveyUSA,118302,IVR,647.0,lv,NO,6.0,-7.0,-3.1799999999999997,-3.8200000000000003,3.8200000000000003
3178,2006,Colorado,4,House,64316,325.0,SurveyUSA,118303,IVR,571.0,lv,NO,6.0,-1.0,-2.490000000000002,1.490000000000002,1.490000000000002
3179,2006,Florida,13,House,64178,260.0,Public Opinion Strategies,118085,Live Phone,450.0,lv,R,6.0,-3.0,-0.1599999999999966,-2.8400000000000034,2.8400000000000034
3180,2006,Florida,22,House,64424,395.0,Zogby Analytics,118507,Online,401.0,lv,NO,6.0,9.0,3.75,5.25,5.25
3181,2006,Montana,1,House,24340,197.0,Mason-Dixon Polling & Strategy,117991,Live Phone,625.0,lv,NO,6.0,-24.0,-19.75,-4.25,4.25
3182,2006,New Mexico,1,House,64179,260.0,Public Opinion Strategies,118086,Live Phone,450.0,lv,R,6.0,-2.0,-0.4000000000000057,-1.5999999999999943,1.5999999999999943
3183,2006,New York,26,House,64425,395.0,Zogby Analytics,118508,Online,403.0,lv,NO,6.0,-1.0,-3.9599999999999937,2.9599999999999937,2.9599999999999937
3184,2006,North Carolina,11,House,74126,240.0,OnPoint,139043,IVR,834.0,lv,NO,6.0,9.0,7.579999999999998,1.4200000000000017,1.4200000000000017
3185,2006,Ohio,6,House,64318,325.0,SurveyUSA,118305,IVR,541.0,lv,NO,6.0,19.0,24.159999999999997,-5.159999999999997,5.159999999999997
3186,2006,Alaska,0,Governor,55100,277.0,Rasmussen Reports,88638,IVR,500.0,lv,NO,5.0,-5.0,-7.369999999999997,2.3699999999999974,2.3699999999999974
3187,2006,Georgia,0,Governor,73570,243.0,InsiderAdvantage,138072,Live Phone,500.0,lv,NO,5.0,-14.0,-19.730000000000004,5.730000000000004,5.730000000000004
3188,2006,Iowa,0,Governor,55335,304.0,Selzer & Co.,88875,Live Phone,756.0,lv,NO,5.0,9.0,9.660000000000004,-0.6600000000000037,0.6600000000000037
3189,2006,Illinois,0,Governor,55366,277.0,Rasmussen Reports,88906,IVR,500.0,lv,NO,5.0,7.0,10.54,-3.539999999999999,3.539999999999999
3190,2006,Maryland,0,Governor,24332,197.0,Mason-Dixon Polling & Strategy,88985,Live Phone,625.0,lv,NO,5.0,0.0,6.539999999999999,-6.539999999999999,6.539999999999999
3191,2006,Minnesota,0,Governor,24719,315.0,Minneapolis Star Tribune,89084,Live Phone,1027.0,lv,NO,5.0,5.0,-0.9600000000000009,5.960000000000001,5.960000000000001
3192,2006,New Hampshire,0,Governor,55550,281.0,Research 2000,89097,Live Phone,600.0,lv,NO,5.0,41.0,48.25999999999999,-7.259999999999991,7.259999999999991
3193,2006,Oklahoma,0,Governor,55643,325.0,SurveyUSA,89193,IVR,488.0,lv,NO,5.0,36.0,33.0,3.0,3.0
3194,2006,Tennessee,0,Governor,24363,197.0,Mason-Dixon Polling & Strategy,89310,Live Phone,625.0,lv,NO,5.0,35.0,38.86,-3.8599999999999994,3.8599999999999994
3195,2006,Texas,0,Governor,55780,325.0,SurveyUSA,89332,IVR,557.0,lv,NO,5.0,-16.0,-9.240000000000002,-6.759999999999998,6.759999999999998
3196,2006,Maryland,0,Senate,24332,197.0,Mason-Dixon Polling & Strategy,29570,Live Phone,625.0,lv,NO,5.0,3.0,10.009999999999998,-7.009999999999998,7.009999999999998
3197,2006,Minnesota,0,Senate,24719,315.0,Minneapolis Star Tribune,29957,Live Phone,1027.0,lv,NO,5.0,20.0,20.129999999999995,-0.12999999999999545,0.12999999999999545
3198,2006,Missouri,0,Senate,24337,197.0,Mason-Dixon Polling & Strategy,29575,Live Phone,625.0,lv,NO,5.0,1.0,2.269999999999996,-1.269999999999996,1.269999999999996
3199,2006,Missouri,0,Senate,24522,277.0,Rasmussen Reports,29760,IVR,500.0,lv,NO,5.0,1.0,2.269999999999996,-1.269999999999996,1.269999999999996
3200,2006,Montana,0,Senate,24277,112.0,Gallup,29515,Live Phone,734.0,lv,NO,5.0,9.0,0.8699999999999974,8.130000000000003,8.130000000000003
3201,2006,New Jersey,0,Senate,24279,112.0,Gallup,29517,Live Phone,654.0,lv,NO,5.0,10.0,16.010000000000005,-6.010000000000005,6.010000000000005
3202,2006,New Jersey,0,Senate,24316,183.0,Marist College,29554,Live Phone,619.0,lv,NO,5.0,8.0,16.010000000000005,-8.010000000000005,8.010000000000005
3203,2006,New Jersey,0,Senate,24346,197.0,Mason-Dixon Polling & Strategy,29584,Live Phone,625.0,lv,NO,5.0,7.0,16.010000000000005,-9.010000000000005,9.010000000000005
3204,2006,New Jersey,0,Senate,24379,215.0,Monmouth University,29617,Live Phone,1086.0,lv,NO,5.0,3.0,16.010000000000005,-13.010000000000005,13.010000000000005
3205,2006,New Jersey,0,Senate,24430,267.0,Quinnipiac University,29668,Live Phone,917.0,lv,NO,5.0,5.0,16.010000000000005,-11.010000000000005,11.010000000000005
3206,2006,New Mexico,0,Senate,64197,280.0,Research & Polling Inc.,137446,Live Phone,503.0,lv,NO,5.0,42.0,41.28,0.7199999999999989,0.7199999999999989
3207,2006,Rhode Island,0,Senate,24283,112.0,Gallup,29521,Live Phone,706.0,lv,NO,5.0,3.0,7.040000000000006,-4.040000000000006,4.040000000000006
3208,2006,Tennessee,0,Senate,24363,197.0,Mason-Dixon Polling & Strategy,29601,Live Phone,625.0,lv,NO,5.0,-12.0,-2.719999999999999,-9.280000000000001,9.280000000000001
3209,2006,Tennessee,0,Senate,24620,277.0,Rasmussen Reports,29858,IVR,500.0,lv,NO,5.0,-8.0,-2.719999999999999,-5.280000000000001,5.280000000000001
3210,2006,Virginia,0,Senate,24287,112.0,Gallup,29525,Live Phone,711.0,lv,NO,5.0,-3.0,0.3999999999999986,-3.3999999999999986,3.3999999999999986
3211,2006,Virginia,0,Senate,24367,197.0,Mason-Dixon Polling & Strategy,29605,Live Phone,625.0,lv,NO,5.0,1.0,0.3999999999999986,0.6000000000000014,0.6000000000000014
3212,2006,Virginia,0,Senate,24638,277.0,Rasmussen Reports,29876,IVR,500.0,lv,NO,5.0,0.0,0.3999999999999986,-0.3999999999999986,0.3999999999999986
3213,2006,Alaska,1,House,73997,136.0,Hays Research Group,138835,Live Phone,400.0,lv,D,5.0,-7.0,-16.61,9.61,9.61
3214,2006,California,50,House,64319,325.0,SurveyUSA,118306,IVR,550.0,lv,NO,5.0,-14.0,-9.64,-4.359999999999999,4.359999999999999
