state,district,office_type,avg_margin,margins,dem_name,rep_name,ind_name,Past Elections,Voting Regulations,Polls,Demographics,Campaign Finance,Consumer Confidence Index,Gas Prices,Unemployment & Inflation,Expert Ratings,Composition of Congress/Presidency,Other,weird
ME,0,President,1.72937667,"[3.86193518392288, 3.5943528880903, -2.268158061364]",Biden,Trump,n/a,22.51872771,-1.996031876,42.12323507,0.08643248337,-0.2931425511,0.2941418727,0.4890027321,0.1988458057,0.2893799929,-0.3278283789,-0.1195459172,
MD,0,President,1.943845495,"[4.84432046600679, 4.82365123537444, -3.83643521710027]",Biden,Trump,n/a,-17.18628282,-10.60835599,32.91711858,0.3875960228,-0.1995099918,0.08042283769,0.2794572815,0.1575473715,0.02246579985,-0.2506302154,0.00127692552,
MA,0,President,0.1848284232,"[4.13645756092278, -3.90224382575624, 0.320271534379534]",Biden,Trump,n/a,-42.13144936,-35.11709973,12.50989738,-0.49812273,-0.4053200267,-0.2488159128,0.01326267747,0.1074531968,0.03851551896,0.4205589361,0.2322919563,
MI,0,President,2.233421592,"[1.23989719599073, 3.14205057197165, 2.31831700935534]",Biden,Trump,n/a,-27.42682803,-45.52618432,-3.212018861,-0.09850658717,-0.3612384097,-0.01443019645,-0.312812323,0.3205519926,-0.1858892771,-0.4113335706,-0.01449062126,
MN,0,President,-0.1675070509,"[-2.92589593535524, 2.78147987689155, -0.358105094138239]",Biden,Trump,n/a,11.13843379,-39.31169799,-49.31995294,-0.4518955151,-0.4077673998,-0.2030090244,0.3926017497,0.1251954685,-0.1712026077,-0.03945488962,-0.2372580486,
MS,0,President,0.9890268802,"[1.42122680531029, 2.0107643452821, -0.46491051013612]",Biden,Trump,n/a,35.58767113,-46.03737135,-1.662098257,0.2963188803,0.08624109138,-0.3689565723,0.2856019831,0.2203291031,0.4526069981,-0.1109324525,-0.1146595826,
MO,0,President,-1.321395774,"[-0.142137292113521, -4.22726261789829, 0.405212587785835]",Biden,Trump,n/a,7.66190348,39.02762114,-34.67407181,0.1974503411,-0.3295044159,-0.2875666722,-0.1315000362,-0.3201243976,-0.3582395287,0.06640886639,-0.0004109552001,
MT,0,President,3.8349662,"[3.9886336042412, 2.82369536020363, 4.69256963452126]",Biden,Trump,n/a,33.79041069,35.60172668,-41.14819563,-0.3003994229,-0.06332595765,-0.1836778414,-0.3378629561,0.1266011977,0.1518429115,-0.3571478458,-0.4795761718,
NE,0,President,-1.485030073,"[-2.78631289177457, -1.0910142767307, -0.577763049080123]",Biden,Trump,n/a,-43.84353895,41.56863845,-10.77247718,-0.4566254609,-0.3295849183,-0.05057158648,-0.06040802389,0.2535535032,0.1580134849,-0.1184123362,-0.1039063905,
NV,0,President,-1.414022007,"[-2.45652280149195, -1.17212493057279, -0.613418288151606]",Biden,Trump,n/a,37.33783779,22.16639312,-20.56661667,-0.0131331706,0.1902612281,-0.4054450897,-0.3207922328,0.2795591093,-0.1736001848,0.487168065,0.4819928251,
NH,0,President,-1.160718627,"[-1.83304113638122, 1.90047924525323, -3.54959398888112]",Biden,Trump,n/a,41.61746053,-18.19375232,23.34762121,0.4553510049,0.2533200165,-0.2544300178,-0.3135251498,0.2784675383,-0.1808721555,0.1754997856,0.2272704104,
NJ,0,President,-2.825712473,"[-2.5781591086056, -4.03905201418239, -1.85992629678136]",Biden,Trump,n/a,3.792904392,35.64007842,8.903540159,0.1104778358,-0.3537018692,-0.318458493,0.1942307853,0.3158082481,-0.4922647936,0.3047085347,0.0739876261,
NM,0,President,0.9743712736,"[1.30469053204911, 4.07953537307039, -2.46111208429366]",Biden,Trump,n/a,32.87795127,-21.58847888,7.840440768,-0.3680740395,0.1892760432,0.1486224365,-0.0859239368,-0.2492793136,-0.390133443,-0.01135878653,-0.2761497788,
NY,0,President,-1.704138114,"[-2.58792804001849, -0.527700921367837, -1.99678538039411]",Biden,Trump,n/a,-36.04181018,-19.87787852,-41.89751141,-0.2368660609,0.3181318319,0.3714028737,-0.2031635498,-0.2443526221,-0.3148672891,-0.2043502088,0.3968919169,
NC,0,President,-3.119657871,"[-3.3138030082392, -3.75019171698559, -2.29497888757844]",Biden,Trump,n/a,8.918410847,4.119152285,-44.26354433,-0.4643918208,0.09015755504,0.338245636,0.06981809592,0.2639324403,0.3128273178,-0.3433740447,0.4947198077,
ND,0,President,-1.254291384,"[1.83479031475986, -0.75197242737124, -4.84569204030563]",Biden,Trump,n/a,48.06794287,6.324462183,18.23193706,-0.1573782481,-0.2600903221,0.2907523095,-0.2378464645,0.4176862792,0.3499081542,-0.3475041726,-0.05493165875,
OH,0,President,0.6238336656,"[3.42620471331447, -2.02923375345641, 0.474530036873429]",Biden,Trump,n/a,-11.39388994,16.15085724,0.2566995701,0.09613755382,0.2368699797,0.02177103091,0.4641021675,-0.1307913843,0.4096214934,0.05081168273,0.3925673141,
OK,0,President,-0.119729118,"[1.85051195737104, -2.85776324063996, 0.648063929194038]",Biden,Trump,n/a,-26.19970778,-8.673629743,23.57212694,-0.1361161127,0.4025212328,-0.2822095616,-0.09637195409,0.1896321565,0.2757139132,0.1536389253,0.06563535871,
OR,0,President,-1.756151106,"[-1.4528787719625, -3.63571221206431, -0.179862335030984]",Biden,Trump,n/a,8.027530052,46.10971804,-1.946189509,-0.001279150946,-0.3249544774,0.3201197311,-0.2821841041,0.09440573082,0.1523076433,-0.3347444341,0.356599528,
PA,0,President,-0.2359858244,"[-3.73049040304195, 2.94188907744281, 0.0806438524433739]",Biden,Trump,n/a,41.68162288,-19.75362098,30.85629905,0.0271375908,0.3903821137,-0.1506185256,0.1636416264,0.0378301872,-0.2537309367,-0.05455687295,0.03222121214,
RI,0,President,2.345893764,"[3.99468419814886, 3.05751977555871, -0.0145226812493826]",Biden,Trump,n/a,44.84349471,46.13304599,-28.68072565,-0.1875286276,0.02336092512,0.4929873054,-0.08515774719,-0.2887906582,0.4936431311,-0.4140775995,-0.1292612625,
SC,0,President,3.459350639,"[4.95734540704759, 0.658580468723056, 4.76212604099914]",Biden,Trump,n/a,-32.14962586,-21.28941953,-1.042167895,-0.3517142423,0.3742849708,-0.06791416904,0.2507344626,0.1595850322,0.2524702908,0.2457505425,0.09076948941,
SD,0,President,-3.290682729,"[-4.20211197108879, -2.94416297725959, -2.72577323869784]",Biden,Trump,n/a,2.352293355,4.191235383,-19.90636459,-0.4038860726,0.1692047197,0.07628484991,-0.0757706612,-0.01742295399,0.3856292836,-0.4796099155,-0.09102791234,
TN,0,President,0.6841679446,"[-1.07482794338358, 0.728112039532648, 2.3992197375682]",Biden,Trump,n/a,10.56540142,-8.690657837,31.33147235,0.2201377426,0.1095799275,-0.2252945306,0.1421443026,0.026303906,0.4097390764,-0.008719951653,0.4855921837,
TX,0,President,-1.418457493,"[-2.17435133593393, 1.58010732961107, -3.66112847148085]",Biden,Trump,n/a,-30.28909527,-34.58809168,-18.96163995,0.08071262451,0.1367008237,0.2197189861,0.2582200318,0.4183127846,0.4767482021,-0.2300400339,-0.2920401731,
UT,0,President,-0.449240153,"[-2.08471631822279, 4.26899166542676, -3.53199580628627]",Biden,Trump,n/a,-20.16452058,39.31625488,-39.34981738,0.4579987753,0.4827044603,-0.149347732,-0.128594926,-0.1849065554,-0.3921062504,-0.2870567817,0.3488225996,
VT,0,President,-0.7365358809,"[-4.9239254809577, 2.64294819091762, 0.0713696473374714]",Biden,Trump,n/a,-3.129908631,-15.85072126,34.45670397,0.1635667212,0.2741442388,-0.1283640674,-0.416694796,-0.2712412322,-0.04370389133,0.06940340502,0.4701805156,
VA,0,President,1.789804389,"[4.56957138580896, 3.94657892642084, -3.14673714672283]",Biden,Trump,n/a,31.47469984,-13.71802479,-11.09320938,0.327126765,-0.4900591907,0.07700903591,0.3427896772,-0.4572541382,0.3921816143,0.380273988,0.1902009539,
WA,0,President,2.033377554,"[0.0876606001689853, 1.34998049930957, 4.66249156174162]",Biden,Trump,n/a,11.37063777,9.477730879,-28.11921481,-0.4525547977,-0.4030805474,-0.181711308,0.2395514273,0.1147613599,0.4095021894,-0.4159948684,0.4214983872,
WV,0,President,-0.9896394971,"[-4.28718770757954, -0.865694324953125, 2.183963541277]",Biden,Trump,n/a,42.92920906,-38.98775546,-41.6696254,-0.3833479708,-0.08425158039,-0.1497254328,0.4154379206,-0.4116775331,-0.1941234072,-0.3392828574,0.1397316348,
WI,0,President,-0.9190082871,"[-4.92532730658385, 2.59616385953192, -0.427861414136668]",Biden,Trump,n/a,-47.31806016,-3.551933907,-18.21981864,-0.3279365244,-0.3337285616,-0.2449143734,0.4394818548,0.1382565659,0.2130033776,0.4736698933,0.240897383,
WY,0,President,-0.3099288739,"[0.786703243888997, -3.83764740341008, 2.12115753781833]",Biden,Trump,n/a,11.36234916,10.00727254,-11.9604805,0.05719148271,0.4777297249,0.03135237454,-0.2837839313,0.2861670806,-0.4993282113,0.1213261329,-0.2656792848,
DC,0,President,0.7949239705,"[0.482131561994744, 1.51737904888837, 0.385261300584209]",Biden,Trump,n/a,-27.98964386,-21.3005567,30.9132605,0.06034074016,0.01533106175,-0.4391634671,0.005705791968,-0.2427735886,-0.4268282691,0.447336265,-0.3338118399,
