"","year","office_type","state","district","receipts_DEM","receipts_REP","individual_contributions_DEM","individual_contributions_REP"
"1968",2010,"House","AL",7,2584224.19,67365.4,1829380.46,20950.58
"1969",2010,"House","AR",1,2944203.13,1432466.43,1862677.06,881263.98
"1970",2010,"House","AR",2,2142066.69,2007051.25,1538581.13,1485192.61
"1971",2010,"House","AR",3,81704.69,1867402.23,56713.6,948242.27
"1972",2010,"House","AR",4,2426280.46,641975.1,978290,591116.25
"1973",2010,"House","AZ",1,1997754.01,2045079.4,1071698.15,1366970.73
"1974",2010,"House","AZ",2,22020.76,978984.41,19176.89,759570.28
"1975",2010,"House","AZ",3,1671943.86,5804204.84,1038252.85,4301126.37
"1976",2010,"House","AZ",4,1014290.67,107379.45,384952.28,53945.64
"1977",2010,"House","AZ",5,2174509,3438337.98,1367975.54,1930088.11
"1978",2010,"House","AZ",6,0,569766.08,0,525504.3
"1979",2010,"House","AZ",7,1470861.03,862636.36,890107.36,683043.5
"1980",2010,"House","AZ",8,3504409.93,2841942.27,2286026.49,2533428.25
"1981",2010,"House","CA",1,1912475.17,114928.61,930572.53,107105.68
"1982",2010,"House","CA",2,155353.75,1058322.71,56035.11,326784.96
"1983",2010,"House","CA",3,3583369.41,2025541.46,2274770.95,1010136.71
"1984",2010,"House","CA",4,35995.5,1921279.26,14658.56,1745724.08
"1985",2010,"House","CA",5,835400.43,34578.51,265998.6,14482.46
"1986",2010,"House","CA",6,846466.17,151842.86,529630.76,140516.09
"1987",2010,"House","CA",7,972502.15,149150.84,392348.26,96057.85
"1988",2010,"House","CA",8,2597318.64,4433874.84,1035867.42,4315844.96
"1989",2010,"House","CA",9,1156048.78,NA,704362.36,NA
"1990",2010,"House","CA",10,3991099,122342.78,1901099.84,50544.62
"1991",2010,"House","CA",11,3209478.03,5744358.65,1962999.51,3182674.73
"1992",2010,"House","CA",12,1114077.78,6223.79,643207.58,200
"1993",2010,"House","CA",13,490087.98,4791,45054.83,4791
"1994",2010,"House","CA",14,1464392.73,NA,687662.37,NA
"1995",2010,"House","CA",15,1257818.83,80939.75,897596.23,59159.75
"1996",2010,"House","CA",16,782099.68,NA,365017.35,NA
"1997",2010,"House","CA",17,704176.78,196944.35,292678.98,38259.1
"1998",2010,"House","CA",18,1180308.37,930355.02,448465.05,158305.02
"1999",2010,"House","CA",19,73962,2638790.85,26724,1754733.02
"2000",2010,"House","CA",20,1858084.04,987924.29,847219.57,835936.34
"2001",2010,"House","CA",21,0,1223375.95,0,460438.49
"2002",2010,"House","CA",22,NA,2093468.37,NA,788858.51
"2003",2010,"House","CA",23,955564.7,944198.5,519493.26,807224.38
"2004",2010,"House","CA",24,210580.69,783256.55,171726.79,602855.8
"2005",2010,"House","CA",25,3890,1254631.31,1590,628901.77
"2006",2010,"House","CA",26,315157.48,1243191.47,280057.7,649384
"2007",2010,"House","CA",27,1743592.33,441436.83,1103788.19,135977.49
"2008",2010,"House","CA",28,1924549.09,39635.54,1346030.42,31571.54
"2009",2010,"House","CA",29,1419079.49,675595.25,881943.4,354075.91
"2010",2010,"House","CA",30,1538103.27,619736.43,427434.98,203494.79
"2011",2010,"House","CA",31,1716196.21,15361,574905.61,14211
"2012",2010,"House","CA",32,3827240.58,374533.16,2897052.74,123652
"2013",2010,"House","CA",33,1269366.8,2154,800616.54,1664
"2014",2010,"House","CA",34,577788.12,0,245227.11,0
"2015",2010,"House","CA",35,698820.76,17340,221020.76,15600
"2016",2010,"House","CA",36,1662891.24,222844.04,1212118.49,79192.56
"2017",2010,"House","CA",37,773385.62,1851459.03,148141.78,1769748.74
"2018",2010,"House","CA",38,391824.31,NA,131336.27,NA
"2019",2010,"House","CA",39,723863.07,81627.99,171154.22,22571.99
"2020",2010,"House","CA",40,NA,1797849.31,NA,956893.88
"2021",2010,"House","CA",41,148817.83,688155.08,26083.2,181849
"2022",2010,"House","CA",42,309.57,1601746.32,48.04,405638.12
"2023",2010,"House","CA",43,758696.3,41553,348423.31,22897
"2024",2010,"House","CA",44,554700.86,1688319.45,414188.59,941500.72
"2025",2010,"House","CA",45,1849954.84,2467323.83,1520118.27,1448491.57
"2026",2010,"House","CA",46,158061.96,454336.1,13406,322793
"2027",2010,"House","CA",47,2056345.28,1746094.42,1149692.26,1288756.55
"2028",2010,"House","CA",48,739474.1,1547975.03,626593.09,673926.64
"2029",2010,"House","CA",49,15359,1495192.51,12333.97,789247.36
"2030",2010,"House","CA",50,955709.82,1207756.97,775367.06,740492.14
"2031",2010,"House","CA",51,943965.59,369748.87,480323.44,337748.87
"2032",2010,"House","CA",52,42048.87,782908.63,33460.98,342236.57
"2033",2010,"House","CA",53,623885.89,325860.93,342642.14,268290.72
"2034",2010,"House","CO",1,825244.53,206127,305665.1,193300
"2035",2010,"House","CO",2,1248539.37,179503.01,308983.04,86375.43
"2036",2010,"House","CO",3,2067197.55,1425725.46,969021.05,1113698.75
"2037",2010,"House","CO",4,3601721.36,2670851.06,2486579.17,1950730
"2038",2010,"House","CO",5,848.85,338552.65,0,115620.93
"2039",2010,"House","CO",6,185160.83,931954.84,109428.43,615057.46
"2040",2010,"House","CO",7,2443962.01,2060620.25,1290581.82,1771794.42
"2041",2010,"House","CT",1,2401251.52,339795.89,1328690.56,116353
"2042",2010,"House","CT",2,1781959.07,513069.13,1065844.34,459404.15
"2043",2010,"House","CT",3,1309372.93,207837.36,551525.02,155812
"2044",2010,"House","CT",4,3685773.07,3079587.62,2349587.55,2497016.79
"2045",2010,"House","CT",5,3034971.25,3719214.94,2008014.44,1897879.14
"2046",2010,"House","CT",6,16,NA,0,NA
"2047",2010,"House","FL",1,NA,606528.9,NA,313305.34
"2048",2010,"House","FL",2,2941747.57,1648087.41,1062051.16,1209244.11
"2049",2010,"House","FL",3,1039292.78,265208.4,555070.21,239951
"2050",2010,"House","FL",4,0,570106.2,0,290002.48
"2051",2010,"House","FL",5,153373.32,1099986.9,126643.32,527999.1
"2052",2010,"House","FL",6,10727,820566.08,0,225047.7
"2053",2010,"House","FL",7,241002.08,1205985.13,200033.66,459476.11
"2054",2010,"House","FL",8,6077242.11,4018669.02,4672340.09,2558717.85
"2055",2010,"House","FL",9,53737.94,1088911.24,10300,770801.37
"2056",2010,"House","FL",10,324545.19,712036.31,255630.49,335758.24
"2057",2010,"House","FL",11,906263.51,731685.33,521719.84,607173.44
"2058",2010,"House","FL",12,715470.39,1281278.35,363512.93,693181.01
"2059",2010,"House","FL",13,173701.28,2096274.55,122057.02,1631553.48
"2060",2010,"House","FL",14,76512.66,963782.24,36627.5,743213.07
"2061",2010,"House","FL",15,29681.26,1094264.36,16728.25,575136.43
"2062",2010,"House","FL",16,168895.37,1538609.88,131827.35,830423.26
"2063",2010,"House","FL",17,3718905.21,7180,1608934.27,6530
"2064",2010,"House","FL",18,22610.49,1668779.17,39.86,1154370.03
"2065",2010,"House","FL",19,2349081.2,206505.29,1594566.28,112129.73
"2066",2010,"House","FL",20,1930111.05,528650,774996.69,296820
"2067",2010,"House","FL",21,3730,1088873.77,3730,514843.18
"2068",2010,"House","FL",22,3797183.32,6575859.47,2407665.81,6248913.02
"2069",2010,"House","FL",23,780445.02,113873.09,358569.45,81825.7
"2070",2010,"House","FL",24,2619388.87,3202842,1596436.41,1610903.23
"2071",2010,"House","FL",25,1758562.28,2135852.93,1309468.41,1529136.89
"2072",2010,"House","GA",1,NA,1028917.09,NA,396959.93
"2073",2010,"House","GA",2,1485600.01,1243920.87,633805.5,1017459.45
"2074",2010,"House","GA",3,44112.15,843044.43,13679,408106.72
"2075",2010,"House","GA",4,746562.72,138047.59,301576.67,117180.78
"2076",2010,"House","GA",5,1013992.48,128656.07,328941.4,104752.4
"2077",2010,"House","GA",6,0,2105230.35,0,1061246.15
"2078",2010,"House","GA",7,81220,1332086.75,53220,694594.38
"2079",2010,"House","GA",8,1496152.08,1183668.14,852418.79,810183.36
"2080",2010,"House","GA",9,41887.97,3759469.09,34615.98,2172488.91
"2081",2010,"House","GA",10,221336.17,2057274.44,191629.03,1698457.58
"2082",2010,"House","GA",11,NA,1421265.68,NA,729824.19
"2083",2010,"House","GA",12,2000074.14,613139.5,856477.26,255273.79
"2084",2010,"House","GA",13,881847.76,432910.05,165129,297026.91
"2085",2010,"House","HI",1,3364039.92,2698779.43,2527457.41,1943678.14
"2086",2010,"House","HI",2,992526.31,63590.22,525077.1,45728.99
"2087",2010,"House","IA",1,2098471.04,535366.83,1272024.94,437638.96
"2088",2010,"House","IA",2,1122050.65,1525392.8,484744.62,619704.33
"2089",2010,"House","IA",3,1525005.21,1432214.12,540814.05,1159273.88
"2090",2010,"House","IA",4,149286.27,1329210.77,76528.49,519821.34
"2091",2010,"House","IA",5,312814.76,1015038.57,203673.26,648774.76
"2092",2010,"House","ID",1,2659979.49,1580370.49,1459465.16,1157802.22
"2093",2010,"House","ID",2,0,957067.39,0,391873.34
"2094",2010,"House","IL",1,553975.02,38279.79,104634.15,38279.79
"2095",2010,"House","IL",2,795723.34,74663.94,490066.36,73321.02
"2096",2010,"House","IL",3,767620.78,28807,260881.01,25750
"2097",2010,"House","IL",4,529954.29,NA,241276.32,NA
"2098",2010,"House","IL",5,4503965.01,131426.51,3493244.11,82292.66
"2099",2010,"House","IL",6,71333.81,2381857.99,61154.69,1302528.14
"2100",2010,"House","IL",7,834686.93,NA,336339.7,NA
"2101",2010,"House","IL",8,2292879.17,1086302.09,838115.28,836804.6
"2102",2010,"House","IL",9,1520106.02,677066.19,1134286.81,649927.43
"2103",2010,"House","IL",10,4678026.24,18663449.11,3761530.75,14830304.04
"2104",2010,"House","IL",11,2702605.44,1901721.26,1481602.29,1358444
"2105",2010,"House","IL",12,1351182.41,60658,597600,8158
"2106",2010,"House","IL",13,658365.01,1584516.56,579305.16,784706.78
"2107",2010,"House","IL",14,3910301.99,2484938.71,2249053.95,1824111.05
"2108",2010,"House","IL",15,145098.56,342651.48,130048.27,108234.7
"2109",2010,"House","IL",16,73357,1160685.26,60417,708324.22
"2110",2010,"House","IL",17,1364578.33,1129089.56,457654.59,811487.47
"2111",2010,"House","IL",18,140940.63,2408587.45,86443.37,1193239.46
"2112",2010,"House","IL",19,23323.83,1845664.56,10405,497464.86
"2113",2010,"House","IN",1,891337.53,62201,316187.07,49147
"2114",2010,"House","IN",2,1723644.27,1444004.41,689669.98,1106482.41
"2115",2010,"House","IN",3,807701.91,1913765.92,736453.89,665220.71
"2116",2010,"House","IN",4,112976.42,2035655.12,17477,1193784.6
"2117",2010,"House","IN",5,112733.81,2662492.51,101106.42,2134261.16
"2118",2010,"House","IN",6,115,2723995.89,115,2010228.75
"2119",2010,"House","IN",7,952465.71,321081.13,469243.03,295554.24
"2120",2010,"House","IN",8,3131174.32,1213583.34,1637603.07,591770.17
"2121",2010,"House","IN",9,2192336.77,2474590.05,891003.17,2160311.24
"2122",2010,"House","KS",1,162918.77,4343903.71,134285.65,3236946.1
"2123",2010,"House","KS",2,200716.34,1591593.25,142286.58,838846.84
"2124",2010,"House","KS",3,1511295.31,2516476.1,787615.81,1829980.98
"2125",2010,"House","KS",4,1891907.76,4964062.12,1646030.77,2252000.85
"2126",2010,"House","KY",1,NA,1259408.75,NA,414937.09
"2127",2010,"House","KY",2,22819.64,1234203.44,0,482681.64
"2128",2010,"House","KY",3,1537400.97,1142508.49,845388.2,827019.03
"2129",2010,"House","KY",4,444682.4,1676564.03,420756.11,453455.01
"2130",2010,"House","KY",5,13137,895671.36,5289,361143.18
"2131",2010,"House","KY",6,1674099.52,1772053.17,951037.46,1473208.73
"2132",2010,"House","LA",1,72213,1411630.67,13920,878816.11
"2133",2010,"House","LA",2,1843748.9,2079914.93,1211336.73,1646874.8
"2134",2010,"House","LA",3,4785930.45,2262339.64,3198998.32,1871588.55
"2135",2010,"House","LA",4,255710.93,1501145.77,153590.04,1058407.69
"2136",2010,"House","LA",5,NA,1263054.53,NA,854469.26
"2137",2010,"House","LA",6,4354.9,1588081.37,0,1136407.57
"2138",2010,"House","LA",7,1180.48,1679994.83,25,787426.18
"2139",2010,"House","MA",1,995067.76,60341.51,558603.48,55218.74
"2140",2010,"House","MA",2,2273404.61,342501.97,680333.16,215217.75
"2141",2010,"House","MA",3,1839477.44,249059.85,1270454.13,190323.51
"2142",2010,"House","MA",4,4202036.82,2536976.75,2909651.58,2415652.68
"2143",2010,"House","MA",5,2230939.03,615368.01,1556098.24,361967.01
"2144",2010,"House","MA",6,901893.33,896489.62,496795.69,603227.89
"2145",2010,"House","MA",7,1535339.78,91919,738582.48,37325
"2146",2010,"House","MA",8,1524227.8,NA,263217.38,NA
"2147",2010,"House","MA",9,1345997.58,42399,747348.59,31351
"2148",2010,"House","MA",10,2088305.87,1800075.36,1388560.55,1526896.22
"2149",2010,"House","MD",1,2648457.94,2865685.65,1350731.78,1883963.12
"2150",2010,"House","MD",2,1179783.32,223114.54,640665.44,75770
"2151",2010,"House","MD",3,908856.49,73636.59,794606.49,16634
"2152",2010,"House","MD",4,732016.28,9321,393080.25,9058
"2153",2010,"House","MD",5,4511873.27,701688.45,1601950.29,598950.49
"2154",2010,"House","MD",6,199338.12,383459.54,145737.72,193685.65
"2155",2010,"House","MD",7,796199.93,12353,313968.3,12003
"2156",2010,"House","MD",8,1903106.39,283393.36,930515.93,71321.29
"2157",2010,"House","ME",1,1286068.66,494033.62,1008500.7,463521.5
"2158",2010,"House","ME",2,1044371.88,591282.8,311247.85,458917.91
"2159",2010,"House","MI",1,1511713.22,1783398.34,625728.69,980735.9
"2160",2010,"House","MI",2,146529.71,2358468.06,109046.64,1610276.4
"2161",2010,"House","MI",3,1002481.95,1856952.04,552468.7,1284850.79
"2162",2010,"House","MI",4,18381,3051807.73,5734,692799.89
"2163",2010,"House","MI",5,637189.35,428476.23,273796.4,167511.55
"2164",2010,"House","MI",6,62446.55,2082137.29,54624.63,677600.18
"2165",2010,"House","MI",7,3271861.77,2505304.08,2072974.24,1593973.77
"2166",2010,"House","MI",8,65587.99,1778686.59,53719.48,730054.83
"2167",2010,"House","MI",9,3285645.92,3218483.13,2030832.35,2242686.04
"2168",2010,"House","MI",10,NA,761648.76,NA,274884.74
"2169",2010,"House","MI",11,319881.38,1195300.81,219140,452317.73
"2170",2010,"House","MI",12,2398707.74,62174.24,997764.78,51304.24
"2171",2010,"House","MI",13,1562906.86,33160.37,905335.32,22060
"2172",2010,"House","MI",14,1137009.84,17649,534445.72,7699
"2173",2010,"House","MI",15,1960194.84,1157475.2,570012.67,968093.57
"2174",2010,"House","MN",1,NA,1042041.26,NA,832066.05
"2175",2010,"House","MN",2,578.05,1552171.91,0,830829.04
"2176",2010,"House","MN",3,NA,2713240.55,NA,1821713.25
"2177",2010,"House","MN",4,NA,254456.81,NA,191442.97
"2178",2010,"House","MN",5,NA,95234.82,NA,81410.57
"2179",2010,"House","MN",6,66801.28,13567811.19,66370.76,12959903.09
"2180",2010,"House","MN",7,NA,402707.42,NA,289815.71
"2181",2010,"House","MN",8,NA,662406.96,NA,564285.6
"2182",2010,"House","MO",1,695667.85,55348.87,234048.51,22156
"2183",2010,"House","MO",2,50503.89,807894.45,0,474192
"2184",2010,"House","MO",3,2128107.91,1549104.83,1148420.25,1453500.64
"2185",2010,"House","MO",4,2923038.21,2098616.33,1381870.2,1488831.5
"2186",2010,"House","MO",5,637385.53,271423.19,278029.9,270748.19
"2187",2010,"House","MO",6,92858.54,1057244.64,9106,280863.14
"2188",2010,"House","MO",7,259540.37,14236846.76,128370.54,9273880.87
"2189",2010,"House","MO",8,1589394.25,2045108.1,1537356.36,1128759.42
"2190",2010,"House","MO",9,1005.18,1609841.81,0,523733.64
"2191",2010,"House","MS",1,1817786.58,1983313.07,768617.38,1510751.46
"2192",2010,"House","MS",2,4006145.46,47933.5,724766.2,44833.5
"2193",2010,"House","MS",3,0,814805.84,0,493485.75
"2194",2010,"House","MS",4,828148.2,1186039.31,382835.98,891162.14
"2195",2010,"House","NC",1,828566.58,147784.61,248721.55,131124.61
"2196",2010,"House","NC",2,1414630.13,1142016.39,490232.44,669692.12
"2197",2010,"House","NC",3,10588.14,674537.84,8877.83,355671.5
"2198",2010,"House","NC",4,994557.25,657394.26,556005.67,528682.34
"2199",2010,"House","NC",5,332460.55,855189.16,293276.86,583823.99
"2200",2010,"House","NC",6,3775,707633.36,1175,252802.48
"2201",2010,"House","NC",7,1320792.54,1289327.07,641418.42,1110430.83
"2202",2010,"House","NC",8,1119117.85,3368056.94,322241.14,728071.05
"2203",2010,"House","NC",9,112813.95,1038833.09,60415,498531
"2204",2010,"House","NC",10,7830.56,1842904.37,0,524585.27
"2205",2010,"House","NC",11,1347011.11,994671.9,519211.2,752871.39
"2206",2010,"House","NC",12,604718.83,334.03,145766.6,115
"2207",2010,"House","NC",13,930350.74,539211.3,476512.58,502464.64
"2208",2010,"House","NE",1,22699,585970.48,21939,428983.1
"2209",2010,"House","NE",2,1053102.95,1951819.96,687316.07,835655.48
"2210",2010,"House","NE",3,54169.86,943618.67,50154.86,437108.15
"2211",2010,"House","NH",1,1647774.15,3593114.98,1089819.29,1567375.06
"2212",2010,"House","NH",2,3238946.33,1665112.54,2810858.96,857516.21
"2213",2010,"House","NJ",1,1455171.76,119722,762271.68,64507
"2214",2010,"House","NJ",2,NA,1263874.59,NA,592985.62
"2215",2010,"House","NJ",3,3301320.75,1907171.66,1799258.13,1028094.8
"2216",2010,"House","NJ",4,131137.15,795962.09,62926.55,529700.48
"2217",2010,"House","NJ",5,25900.16,1757864.81,24179.14,976114.22
"2218",2010,"House","NJ",6,2259298.68,1332714.85,1092869.82,715652.71
"2219",2010,"House","NJ",7,354304.07,1648605.14,312802.75,683889.12
"2220",2010,"House","NJ",8,1499697.15,169070.24,745019.05,105440
"2221",2010,"House","NJ",9,1137593.24,460116.54,639458,24146.45
"2222",2010,"House","NJ",10,617758.8,NA,257620.95,NA
"2223",2010,"House","NJ",11,42841.38,1049697.62,41573.15,573586
"2224",2010,"House","NJ",12,2616604.1,2220259.91,1900834.05,725653.61
"2225",2010,"House","NJ",13,657767.94,17526,346500,650
"2226",2010,"House","NM",1,2801442.93,1462113.68,1717957.96,1199219.3
"2227",2010,"House","NM",2,2173675.74,2455186.42,1177809.98,1960888.35
"2228",2010,"House","NM",3,1180128.24,659028.74,600547.31,617565.8
"2229",2010,"House","NV",1,2232437.75,583490.73,1265842.54,76144.46
"2230",2010,"House","NV",2,44542.32,1487452.77,19124.49,733737.03
"2231",2010,"House","NV",3,2631848.84,2236310.13,1568619.07,977272.77
"2232",2010,"House","NY",1,3066830.74,8234408.44,1621501.2,2439504.6
"2233",2010,"House","NY",2,2547656.5,452623.66,1754920.81,394247.75
"2234",2010,"House","NY",3,83541.2,1715578.99,5979.6,1036641.22
"2235",2010,"House","NY",4,1684444.37,1013952.71,966763.06,599311.87
"2236",2010,"House","NY",5,1265347,40753,792212.06,35728
"2237",2010,"House","NY",6,935512.62,77395.24,281606,50970
"2238",2010,"House","NY",7,2022921.84,NA,627131,NA
"2239",2010,"House","NY",8,1304217.25,43509.82,861203.82,41286
"2240",2010,"House","NY",9,1628447.35,378863,1350627.89,168294.21
"2241",2010,"House","NY",10,1815960.05,NA,998409.55,NA
"2242",2010,"House","NY",11,735551.32,NA,380264.5,NA
"2243",2010,"House","NY",12,882582.67,NA,258499.36,NA
"2244",2010,"House","NY",13,2729530.32,2031548.77,1446413.1,1637372.32
"2245",2010,"House","NY",14,4578574.92,481535.82,3619349.46,272785.84
"2246",2010,"House","NY",15,3420377.23,223118.65,1509366.23,204113.9
"2247",2010,"House","NY",16,373374.06,NA,133925.06,NA
"2248",2010,"House","NY",17,981833.6,180565.49,553489,78654.88
"2249",2010,"House","NY",18,2062770.42,374880.12,1728538,178793.51
"2250",2010,"House","NY",19,2176218.75,2711469.51,1452836.51,1647864.43
"2251",2010,"House","NY",20,19066328.58,3563345.68,13896306.17,2160868.26
"2252",2010,"House","NY",21,996821.1,43939,506337.68,37490
"2253",2010,"House","NY",22,1161666.76,607931.34,691546.65,514134.34
"2254",2010,"House","NY",23,2989590.37,6244004.66,1599083.17,2921396.89
"2255",2010,"House","NY",24,1863853.81,1284980.27,692747.03,792039.37
"2256",2010,"House","NY",25,3192681.73,1025005.75,1622388,611223.73
"2257",2010,"House","NY",26,9285.07,1735812.96,0,921693.09
"2258",2010,"House","NY",27,1115607.86,175563.71,648813.35,102859.75
"2259",2010,"House","NY",28,720705.32,26595,205359.78,23995
"2260",2010,"House","NY",29,1623138.44,1162505.17,1014821.75,565118.59
"2261",2010,"House","OH",1,1967257.95,2040665.28,1024006.59,1246774.72
"2262",2010,"House","OH",2,649626.15,1105494.21,444821.05,744394.27
"2263",2010,"House","OH",3,24186.84,771880.02,15662,430500.19
"2264",2010,"House","OH",4,8230,850291.54,610,425676.34
"2265",2010,"House","OH",5,NA,593177.59,NA,270734.34
"2266",2010,"House","OH",6,1057440.5,773253.12,270648.92,485126.35
"2267",2010,"House","OH",7,29619.05,845980.91,15129.22,378107.65
"2268",2010,"House","OH",8,248140.62,9808776.05,213380.83,5577435
"2269",2010,"House","OH",9,652272.54,1993893.83,207189.88,265316.52
"2270",2010,"House","OH",10,982322.64,424293.95,834600.11,309377.65
