"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H8MA01043","FEUER, ROBERT A","C","DEM",9495,4495,"MA","01",NA,NA,NA,NA
"H4MA01034","ADAM, STEVEN E","C","REP",0,0,"MA","01",NA,NA,NA,NA
"H8MA01035","BECH, NATHAN ALEXANDER","C","REP",161390.03,57229.08,"MA","01",NA,"W",NA,"L"
"H6MA01088","SZYCH, WILLIAM HENRY","C","IND",385.22,0,"MA","01",NA,NA,NA,NA
"H8MA02041","NEAL, RICHARD E MR.","I","DEM",1621927.54,471891.89,"MA","02",NA,"W",NA,"W"
"H4MA03022","MCGOVERN, JIM","I","DEM",1085784.75,753362.71,"MA","03",NA,"W",NA,"W"
"H6MA03076","MITCHELL, JOHN R","C","DEM",2989,0,"MA","03",NA,NA,NA,NA
"H0MA04036","FRANK, BARNEY","I","DEM",2297682.26,1168071.44,"MA","04",NA,"W",NA,"W"
"H8MA04047","ROBINSON, HERB","C","DEM",298.82,0,"MA","04",NA,NA,NA,NA
"H4MA00010","MORSE, CHARLES A MR","C","REP",97396.11,90494.63,"MA","04",NA,NA,NA,NA
"H8MA04054","SHOLLEY, EARL HENRY","C","REP",40248,40248,"MA","04",NA,"W",NA,"L"
"H2MA05054","MEEHAN, MARTIN T","I","DEM",490786.07,13543,"MA","05",NA,NA,NA,NA
"H2MA05104","FINEGOLD, BARRY","C","DEM",919798.62,895402.05,"MA","05",NA,NA,NA,NA
"H8MA05135","DIPAOLA, JAMES V","C","DEM",14700,14700,"MA","05",NA,NA,NA,NA
"H8MA05143","TSONGAS, NICOLA","I","DEM",3302902.15,2560626.96,"MA","05","W","W",NA,"W"
"H8MA05150","ELDRIDGE, JAMES BRADLEY","O","DEM",430543.8,369364.83,"MA","05",NA,NA,NA,NA
"H8MA05168","DONOGHUE, EILEEN","O","DEM",859283.63,351598,"MA","05",NA,NA,NA,NA
"H8MA05176","MICELI, JAMES R","O","DEM",26990.52,26490.52,"MA","05",NA,NA,NA,NA
"H8MA05184","O'BRIEN, DAVID MICHAEL","O","DEM",38025,38025,"MA","05",NA,NA,NA,NA
"H2MA05112","MCCARTHY, CHARLES J JR","C","REP",0,0,"MA","05",NA,NA,NA,NA
"H4MA05043","TIERNEY, THOMAS P","O","REP",36055,55,"MA","05",NA,NA,NA,NA
"H8MA05192","OGONOWSKI, JAMES","C","REP",696898.92,622748.92,"MA","05","L",NA,NA,NA
"H8MA05200","HAYES, KURT GLENN","C","REP",24530,14280,"MA","05","L",NA,NA,NA
"H4MA06033","TIERNEY, JOHN F","I","DEM",735819.12,393432.39,"MA","06",NA,"W",NA,"W"
"H6MA06129","BARTON, RICHARD W","C","REP",17027.12,16195,"MA","06",NA,NA,NA,NA
"H8MA06083","BAKER, RICHARD A JR","C","REP",29175.51,26148.23,"MA","06",NA,"W",NA,"L"
"H6MA07101","MARKEY, EDWARD J MR.","I","DEM",1454665.36,684583.94,"MA","07",NA,"W",NA,"W"
"H8MA07016","CUNNINGHAM, JOHN PHILLIP","C","REP",23219.82,2819.62,"MA","07",NA,"W",NA,"W"
"H6MA08141","KENNEDY, JOSEPH P II","C","DEM",252365.5,0,"MA","08",NA,NA,NA,NA
"H8MA08048","KEANE, THOMAS M JR","C","DEM",7000,0,"MA","08",NA,NA,NA,NA
"H8MA08071","CAPUANO, MICHAEL E","I","DEM",1087339.39,524776.5,"MA","08",NA,"W",NA,"W"
"H2MA09064","JOYCE, BRIAN A","C","DEM",6.73,0,"MA","09",NA,NA,NA,NA
"H2MA09072","LYNCH, STEPHEN F.","I","DEM",1066682.55,621882.9,"MA","09",NA,"W",NA,"W"
"H2MA09148","SINNOTT, WILLIAM F","C","DEM",0,0,"MA","09",NA,NA,NA,NA
"H6MA09131","DUNKELBARGER, PHILIP","C","DEM",0,0,"MA","09",NA,NA,NA,NA
"H6MA09149","ROBINSON, JACK E.","C","REP",1027.51,0,"MA","09",NA,NA,NA,NA
"H2MA11060","DELAHUNT, WILLIAM D","I","DEM",117099.51,33555.25,"MA","10",NA,"W",NA,"W"
"H6MA10154","BEATTY, JEFFREY  K","C","REP",0,0,"MA","10",NA,NA,NA,NA
"H6MA10147","WHITE, PETER ANDREW","C","IND",110,110,"MA","10",NA,NA,NA,NA
"H4MD01085","ALEXAKIS, KOSTAS G","C","DEM",0,0,"MD","01",NA,NA,NA,NA
"H6MD01205","ROBINSON, CHRISTOPHER R","C","DEM",136741.33,91003.52,"MD","01",NA,NA,NA,NA
"H8MD01086","KRATOVIL, FRANK","C","DEM",2011391.07,1369388.07,"MD","01",NA,"W",NA,"W"
"H8MD01136","HARPER, STEVEN F","C","DEM",15608,15608,"MD","01",NA,NA,NA,NA
"H8MD01037","GILCHREST, WAYNE T","I","REP",710615.63,504757.81,"MD","01",NA,NA,NA,NA
"H8MD01094","HARRIS, ANDREW P","C","REP",3088493.4,2389730.99,"MD","01",NA,"W",NA,"L"
"H8MD01102","ARMINIO, JOSEPH A PHD","C","REP",88161.73,4629.85,"MD","01",NA,NA,NA,NA
"H8MD01128","PIPKIN, E J","C","REP",1076750.35,69413,"MD","01",NA,NA,NA,NA
"H2MD02160","RUPPERSBERGER, DUTCH","I","DEM",1030874.19,500458.5,"MD","02",NA,"W",NA,"W"
"H6MD02153","MATHIS, JAMES DUNN","C","REP",17,0,"MD","02",NA,NA,NA,NA
"H6MD02161","HODGES, DEE","C","REP",0,0,"MD","02",NA,NA,NA,NA
"H8MD02084","MATTHEWS, RICHARD PRYCE","C","REP",11028.5,9123.5,"MD","02",NA,"W",NA,"L"
"H2MD02152","BENGUR, O R OZ","O","DEM",0,0,"MD","03",NA,NA,NA,NA
"H6MD03177","CARDIN, BENJAMIN L","C","DEM",0,0,"MD","03",NA,NA,NA,NA
"H6MD03268","QUINTER, NEIL","O","DEM",0,0,"MD","03",NA,NA,NA,NA
"H6MD03276","BEILENSON, PETER","O","DEM",500,500,"MD","03",NA,NA,NA,NA
"H6MD03292","SARBANES, JOHN P MR.","I","DEM",1012937.74,841587.99,"MD","03",NA,"W",NA,"W"
"H6MD03318","O'KEEFFE, KEVIN SCOTT","O","DEM",0,0,"MD","03",NA,NA,NA,NA
"H6MD03334","BALDWIN, MISHONDA","O","DEM",0,0,"MD","03",NA,NA,NA,NA
"H0MD03113","CARNEY, THOMAS KEVIN","C","REP",86986.43,56250,"MD","03",NA,NA,NA,NA
"H6MD03342","APPLEBAUM, GARY E","O","REP",200,0,"MD","03",NA,NA,NA,NA
"H6MD03367","WHITE, JOHN DAVID","O","REP",5000,0,"MD","03",NA,NA,NA,NA
"H6MD03391","SPAUSE, PAUL JOSEPH","C","REP",3540,6780,"MD","03",NA,NA,NA,NA
"H2MD05361","WYNN, ALBERT R","I","DEM",1434698.92,562776.29,"MD","04",NA,NA,NA,NA
"H6MD04183","EDWARDS, DONNA","I","DEM",1457361.79,1143681.92,"MD","04","W","W",NA,"W"
"H8MD04122","MITCHELL, GEORGE EARL","C","DEM",76116,76116,"MD","04",NA,NA,NA,NA
"H8MD04130","JENNINGS, JASON DONNELL","C","DEM",11929.22,8600.28,"MD","04",NA,NA,NA,NA
"H4MD04055","MCKINNIS, JOHN R II","C","REP",0,0,"MD","04",NA,NA,NA,NA
"H4MD04063","MOORE, ROSCOE M JR","C","REP",0,0,"MD","04",NA,NA,NA,NA
"H6MD04191","STARKMAN, MICHAEL MOSHE","C","REP",5610,0,"MD","04",NA,NA,NA,NA
"H8MD04163","JAMES, PETER","C","REP",23564,16126,"MD","04",NA,"W",NA,"L"
"H2MD05155","HOYER, STENY HAMILTON","I","DEM",3677194.29,1219019,"MD","05",NA,"W",NA,"W"
"H8MD05087","BAILEY, COLLINS","C","REP",22710,21260,"MD","05",NA,"W",NA,"L"
"H6MD06121","DUCK, ANDREW JAMES","C","DEM",87418.53,70797.24,"MD","06",NA,NA,NA,NA
"H6MD06139","KISSIN, BARRY J C","C","DEM",0,0,"MD","06",NA,NA,NA,NA
"H8MD06069","DOUGHERTY, JENNIFER P","C","DEM",172863.74,142994.07,"MD","06",NA,"W",NA,"L"
"H8MD06077","DEIBERT, ROBIN","C","DEM",25879.63,11470.12,"MD","06",NA,NA,NA,NA
"H8MD06085","LANK, RICK","C","DEM",411,311,"MD","06",NA,NA,NA,NA
"H2MD06054","BARTLETT, ROSCOE G. JR.","I","REP",362220.59,194624.51,"MD","06",NA,"W",NA,"W"
"H4MD06118","ROLLE, SCOTT LAWRENCE","C","REP",0,0,"MD","06",NA,NA,NA,NA
"H6MD06147","KRYSZTOFORSKI, JOSEPH T","C","REP",53866.47,6600,"MD","06",NA,NA,NA,NA
"H6MD06154","KOZAK, ROBERT E","C","GRE",25,0,"MD","06",NA,NA,NA,NA
"H6MD07160","CUMMINGS, ELIJAH E","I","DEM",951859.81,373852.93,"MD","07",NA,"W",NA,"W"
"H4MD07033","SALAZAR, ANTONIO","C","REP",0,0,"MD","07",NA,NA,NA,NA
"H8MD07059","HARGADON, MICHAEL T.","C","REP",23704.82,21056.87,"MD","07",NA,"W",NA,"L"
"H2MD08126","VAN HOLLEN, CHRISTOPHER","I","DEM",2375322.11,1255771.68,"MD","08",NA,"W",NA,"W"
"H6MD08291","BARVE, KUMAR P","C","DEM",0,0,"MD","08",NA,NA,NA,NA
"H0MD08021","MORELLA, CONSTANCE A","C","REP",0,0,"MD","08",NA,NA,NA,NA
"H8MD08156","HUDSON, STEVEN JAMES","C","REP",60608.16,47908.16,"MD","08",NA,"W",NA,"L"
"H8MD08180","STERN, BRUCE","C","REP",20650,13400,"MD","08",NA,NA,NA,NA
"H8MD08198","CLARK, GORDON SCOTT","C","GRE",36541,32790,"MD","08",NA,NA,NA,"L"
"H8ME01120","PINGREE, CHELLIE M","O","DEM",2239049.73,1981126.32,"ME","01",NA,"W",NA,"W"
"H8ME01138","BRENNAN, MICHAEL F","O","DEM",271645.14,259782.22,"ME","01",NA,NA,NA,NA
"H8ME01146","COTE, ADAM ROLAND","O","DEM",660473.29,578789.6,"ME","01",NA,NA,NA,NA
"H8ME01153","LAWRENCE, MARK","O","DEM",461142.12,459790.67,"ME","01",NA,NA,NA,NA
"H8ME01161","STRIMLING, ETHAN K","O","DEM",644366.69,608038.65,"ME","01",NA,NA,NA,NA
"H8ME01187","MEISTER, STEPHEN JOSEPH MD","O","DEM",117132.01,68545.15,"ME","01",NA,NA,NA,NA
"H4ME01111","SUMMERS, CHARLES E JR","O","REP",655638.06,571464.13,"ME","01",NA,"W",NA,"L"
"H6ME01181","CURLEY, DARLENE J.","C","REP",0,0,"ME","01",NA,NA,NA,NA
"H8ME01179","SCONTRAS, DEAN P","O","REP",388906.97,283462.57,"ME","01",NA,NA,NA,NA
"H6ME01199","KAMILEWICZ, DEXTER J","C","IND",0,0,"ME","01",NA,NA,NA,NA
"H2ME02097","MICHAUD, MICHAEL H","I","DEM",792505.04,216924.67,"ME","02",NA,"W",NA,"W"
"H8ME02128","FRARY, JOHN NEWTON","C","REP",293611,34911,"ME","02",NA,"W",NA,"L"
"H2MI01068","STUPAK, BART","I","DEM",1326901.81,505736.27,"MI","01",NA,"W",NA,"W"
"H8MI01107","CASPERSON, THOMAS A","C","REP",237067.79,183565.7,"MI","01",NA,"W",NA,"L"
"H8MI02089","KILLIPS, SCOTT MICHAEL","C","DEM",1090,1090,"MI","02",NA,NA,NA,NA
"H8MI02097","JOHNSON, FRED L III PHD","C","DEM",115012.15,85455.75,"MI","02",NA,"W",NA,"L"
"H2MI02066","HOEKSTRA, PETER","I","REP",742943.85,404237.87,"MI","02",NA,"W",NA,"W"
"H6MI03131","RINCK, JAMES RICHARD","C","DEM",0,0,"MI","03",NA,NA,NA,NA
"H8MI03046","SANCHEZ, HENRY ALVARO","C","DEM",4210,3960,"MI","03",NA,"W",NA,"L"
"H4MI03045","EHLERS, VERNON J","I","REP",413368.4,197141.38,"MI","03",NA,"W",NA,"W"
"H4MI04092","HUCKLEBERRY, MICHAEL RAY","C","DEM",465.03,0,"MI","04",NA,NA,NA,NA
"H8MI04077","CONCANNON, ANDREW DONNELLY","C","DEM",122043.19,83584.66,"MI","04",NA,"W",NA,"L"
"H0MI10071","CAMP, DAVID LEE","I","REP",2237730.57,523212.85,"MI","04",NA,"W",NA,"W"
"H2MI05051","BARCIA, JAMES A","C","DEM",0,0,"MI","05",NA,NA,NA,NA
"H6MI07108","KILDEE, DALE","I","DEM",606572.41,230562.31,"MI","05",NA,"W",NA,"W"
"H8MI06098","COONEY, DON","C","DEM",82761.19,65587.19,"MI","06",NA,"W",NA,"L"
"H6MI04113","UPTON, FREDERICK STEPHEN","I","REP",1413949.79,521059.6,"MI","06",NA,"W",NA,"W"
"H8MI07062","NACHT, DAVID ALLEN","C","DEM",172796.74,172796.74,"MI","07",NA,NA,NA,NA
"H8MI07088","BERRYMAN, JAMES MICHAEL","C","DEM",56908.42,49008.42,"MI","07",NA,NA,NA,NA
"H8MI07096","SCHAUER, MARK HAMILTON","C","DEM",2344495.55,1499267.43,"MI","07",NA,"W",NA,"W"
"H2MI04021","SMITH, NICK","C","REP",0,0,"MI","07",NA,NA,NA,NA
"H4MI07079","DEROSSETT, OSCAR GENE","C","REP",0,0,"MI","07",NA,NA,NA,NA
"H4MI07103","WALBERG, TIMOTHY L.","I","REP",2112220.2,1152721.83,"MI","07",NA,"W",NA,"L"
"H4MI07111","SMITH, BRADLEY L","C","REP",0,0,"MI","07",NA,NA,NA,NA
"H6MI03081","SCHWARZ, JOHN","C","REP",61985.85,43189,"MI","07",NA,NA,NA,NA
"H4MI07137","RENIER, SHARON MARIE","C","IND",13382,10082,"MI","07",NA,NA,NA,NA
"H4MI08085","ALEXANDER, ROBERT DARWOOD","C","DEM",218546.61,164013.64,"MI","08",NA,"W",NA,"L"
"H6MI08197","MARCINKOWSKI, JAMES","C","DEM",0,0,"MI","08",NA,NA,NA,NA
"H0MI08042","ROGERS, MICHAEL J","I","REP",1384979.25,553310.36,"MI","08",NA,"W",NA,"W"
"H4MI09067","REIFMAN, STEVEN W.","C","DEM",44.5,44.5,"MI","09",NA,NA,NA,NA
"H6MI09120","ASHCRAFT, JOHN DANIEL","C","DEM",0,0,"MI","09",NA,NA,NA,NA
"H6MI09146","SKINNER, NANCY ANN","C","DEM",27573.49,27548.49,"MI","09",NA,NA,NA,NA
"H8MI09068","PETERS, GARY","C","DEM",2552239.1,1739732.32,"MI","09",NA,"W",NA,"W"
"H2MI11042","KNOLLENBERG, JOSEPH K.","I","REP",3790745.87,2377697.27,"MI","09",NA,"W",NA,"L"
"H8MI09076","KEVORKIAN, JACK","C","UNK",7551,0,"MI","09",NA,NA,NA,"L"
"H4MI10065","CASEY, ROBERT D","C","DEM",0,0,"MI","10",NA,NA,NA,NA
"H0MI10113","CROPSEY, ALAN LEE","C","REP",0,0,"MI","10",NA,NA,NA,NA
"H6MI12181","MILLER, CANDICE S.","I","REP",835530.7,366715.43,"MI","10",NA,"W",NA,"W"
"H6MI11142","TRUPIANO, TONY","C","DEM",0,0,"MI","11",NA,NA,NA,NA
"H8MI11197","KRIEWALL, EDWARD F","C","DEM",12850,7250,"MI","11",NA,NA,NA,NA
"H8MI11221","LARKIN, JOSEPH WILLIAM","C","DEM",29066,16338,"MI","11",NA,"W",NA,"L"
"H2MI00037","MCCOTTER, THADDEUS G MR.","I","REP",1133909.38,463243.65,"MI","11",NA,"W",NA,"W"
"H8MI11239","SHELLEY, ERIK WILLIAM","C","GRE",1906,795,"MI","11",NA,NA,NA,"L"
"H8MI11213","MCAVOY, THEODORE CAMRON","C","IND",1478,1178,"MI","11",NA,NA,NA,NA
"H2MI17023","LEVIN, SANDER M MR","I","DEM",725442.68,168293.02,"MI","12",NA,"W",NA,"W"
"H6MI15127","KILPATRICK, CAROLYN MS.","I","DEM",1029602.53,435904.33,"MI","13",NA,"W",NA,"W"
"H8MI13177","SCOTT, MARTHA G","C","DEM",34120,27420,"MI","13",NA,NA,NA,NA
"H8MI13185","WATERS, MARY D","C","DEM",37648,14765,"MI","13",NA,NA,NA,NA
"H0MI14149","HERTEL, DENNIS M","C","DEM",6,0,"MI","14",NA,NA,NA,NA
"H6MI01028","CONYERS, JOHN JR.","I","DEM",1111759.26,415304.66,"MI","14",NA,"W",NA,"W"
"H6MI14187","MILES, CHAD ALAN","C","REP",0,0,"MI","14",NA,NA,NA,NA
"H6MI16034","DINGELL, JOHN D MR.","I","DEM",2736895.69,642731.05,"MI","15",NA,"W",NA,"W"
"H8MI15099","LYNCH, JOHN JOSEPH","C","REP",20096,17758,"MI","15",NA,"W",NA,"L"
"H6MN01174","WALZ, TIMOTHY J.","I","DEM",2732742.5,1598781.88,"MN","01",NA,"W",NA,"W"
"H4MN01070","GUTKNECHT, GILBERT  W JR.","C","REP",13201.21,0,"MN","01",NA,NA,NA,NA
"H8MN01204","MEYER, MARK D","C","REP",27390.06,18090.06,"MN","01",NA,NA,NA,NA
"H8MN01212","DAY, DICK","C","REP",267443.46,231351.93,"MN","01",NA,NA,NA,NA
"H8MN01220","DEMMER, RANDY LEE","C","REP",239971.16,84464.11,"MN","01",NA,NA,NA,NA
"H8MN01238","DAVIS, BRIAN JAMES","C","REP",1097205.22,696893.43,"MN","01",NA,"W",NA,"L"
"H2MN06073","LUTHER, BILL","C","DEM",5243.59,0,"MN","02",NA,NA,NA,NA
"H6MN02107","ROWLEY, COLEEN MARIE","C","DEM",2998.09,2309.14,"MN","02",NA,NA,NA,NA
"H8MN06047","KLINE, JOHN P.","I","REP",1464912.25,856022.55,"MN","02",NA,"W",NA,"W"
"H8MN02046","SARVI, STEPHEN TODD","C","DFL",559477.25,367130.91,"MN","02",NA,"W",NA,"L"
"H8MN02053","POWERS, DANIEL KEITH","C","DFL",3241.54,800,"MN","02",NA,NA,NA,NA
"H4MN03068","WATTS, DEBORAH","C","DEM",0,0,"MN","03",NA,NA,NA,NA
"H6MN03113","WILDE, WENDY","C","DEM",250,91.61,"MN","03",NA,NA,NA,NA
"H0MN00013","RAMSTAD, JIM","I","REP",543480.41,289467.66,"MN","03",NA,NA,NA,NA
"H8MN03077","PAULSEN, ERIK","O","REP",2781440.1,1984388.36,"MN","03",NA,"W",NA,"W"
"H8MN03069","BONOFF, TERRI","O","DFL",475622.6,440772.6,"MN","03",NA,NA,NA,NA
"H8MN03085","MADIA, JIGAR ASHWIN","O","DFL",2734894.84,1962922.23,"MN","03",NA,"W",NA,"L"
"H8MN03093","HOVLAND, JAMES BARRIE","O","DFL",140984.33,138021.73,"MN","03",NA,NA,NA,NA
"H8MN03101","DILLON, DAVID G","C","IND",161185.48,37105.24,"MN","03",NA,"W",NA,"L"
"H0MN04049","MCCOLLUM, BETTY","I","DEM",722058.67,335047.08,"MN","04",NA,"W",NA,"W"
"H0MN04072","NOVAK, STEVEN G (STEVE)","C","DEM",200,200,"MN","04",NA,NA,NA,NA
"H6MN04228","SIUM, OGBAZGHI OBI","C","REP",997.85,0,"MN","04",NA,NA,NA,NA
"H8MN04075","MATTHEWS, EDWARD T.","C","REP",86561,69061,"MN","04",NA,"W",NA,"L"
"H6MN05183","ELLISON, KEITH MAURICE","I","DEM",1529450.42,1184057.61,"MN","05",NA,"W",NA,"W"
"H6MN05290","FINE, ALAN RAYMOND","O","REP",248.67,0,"MN","05",NA,NA,NA,NA
"H8MN05130","WHITE, BARBARA DAVIS","C","REP",62099.32,52874.32,"MN","05",NA,"W",NA,"L"
"H6MN05225","OSTROW, PAUL TIMOTHY","O","DFL",1242.47,0,"MN","05",NA,NA,NA,NA
"H6MN05233","JUNGE, EMBER REICHGOTT","O","DFL",11789.84,3450,"MN","05",NA,NA,NA,NA
"H6MN05241","SCHIFF, GARY","O","DFL",2014,1900,"MN","05",NA,NA,NA,NA
"H8MN05023","SABO, MARTIN OLAV","C","DFL",122.73,0,"MN","05",NA,NA,NA,NA
"H6MN05282","LEE, TAMMY LOUISE","O","IND",4868.14,3225.67,"MN","05",NA,NA,NA,NA
"H4MN03050","OLSON, ROBERT A","C","DEM",271620.85,89081.65,"MN","06",NA,NA,NA,NA
"H4MN06079","WETTERLING, PATTY","O","DEM",273.73,0,"MN","06",NA,NA,NA,NA
"H6MN06074","BACHMANN, MICHELE","I","REP",3493814.46,2444902.67,"MN","06",NA,"W",NA,"W"
"H8MN06070","IMMELMAN, ABRAHAM P (AUBREY)","C","REP",3317,1117,"MN","06",NA,NA,NA,NA
"H6MN06124","TINKLENBERG, ELWYN GLENN","C","DFL",2968321.79,2539401.43,"MN","06",NA,"W",NA,"L"
"H8MN06062","HILL, ROBERT ANTHONY","C","DFL",125546.08,95706.44,"MN","06",NA,NA,NA,NA
"H6MN06140","BINKOWSKI, JOHN P MR.","O","IND",0,0,"MN","06",NA,NA,NA,NA
"H0MN07034","MENZE, GLEN R","C","REP",12875,561,"MN","07",NA,"W",NA,"L"
"H6MN07262","BARRETT, MICHAEL JAMES","C","REP",0,0,"MN","07",NA,NA,NA,NA
"H2MN07014","PETERSON, COLLIN C","I","DFL",1218270.47,303777.41,"MN","07",NA,"W",NA,"W"
"H6MN08112","GRAMS, RODNEY DWIGHT","C","REP",14499.33,13760,"MN","08",NA,NA,NA,NA
"H8MN08035","CUMMINS, MICHAEL","C","REP",23431,9639,"MN","08",NA,"W",NA,"L"
"H6MN08047","OBERSTAR, JAMES L HON.","I","DFL",1995757.09,856003.29,"MN","08",NA,"W",NA,"W"
"H2MN08061","WELTY, HARRY ROBB","C","OTH",4401,171,"MN","08",NA,NA,NA,NA
"H0MO01066","CLAY, WILLIAM LACY JR","I","DEM",674855.16,215076.99,"MO","01",NA,"W",NA,"W"
"H6MO01022","CLAY, WILLIAM L SR","C","DEM",1057,0,"MO","01",NA,NA,NA,NA
"H6MO01220","BYRNE, MARK","C","REP",0,0,"MO","01",NA,NA,NA,NA
"H6MO02251","LESH, RICHARD","C","DEM",0,0,"MO","02",NA,NA,NA,NA
"H6MO02277","KARAM, CHARLES GEORGE","C","DEM",0,0,"MO","02",NA,NA,NA,NA
"H8MO02141","GARMAN, MICHAEL DAVID","C","DEM",50342.54,6558,"MO","02",NA,NA,NA,NA
"H8MO02158","HAAS, WILLIAM C","C","DEM",54868,12662,"MO","02",NA,"W",NA,"L"
"H8MO02166","PENTLAND, DAVID L","C","DEM",86587.47,36587.47,"MO","02",NA,NA,NA,NA
"H8MO02174","DELEAR, BYRON","C","DEM",221176.95,74419,"MO","02",NA,NA,NA,NA
"H0MO02130","MCNARY, GENE","C","REP",0,0,"MO","02",NA,NA,NA,NA
"H0MO02148","AKIN, W TODD","I","REP",966372.9,663064.01,"MO","02",NA,"W",NA,"W"
"H6MO02244","PARKER, SHERMAN","C","REP",0,0,"MO","02",NA,NA,NA,NA
"H0MO00019","CARNAHAN, RUSS","I","DEM",962396.69,335490.24,"MO","03",NA,"W",NA,"W"
"H4MO03064","BARRY, JOAN","C","DEM",0,0,"MO","03",NA,NA,NA,NA
"H8MO03149","SANDER, CHRISTOPHER S","C","REP",36148.44,24072.24,"MO","03",NA,"W",NA,"L"
"H6MO04141","SKELTON, IKE","I","DEM",1127905.17,334725.56,"MO","04",NA,"W",NA,"W"
"H4MO04088","PARNELL, JEFFREY RICHARD","C","REP",3910,2910,"MO","04",NA,"W",NA,"L"
"H4MO05192","METZL, JAMIE FREDERIC","C","DEM",29.03,0,"MO","05",NA,NA,NA,NA
"H4MO05234","CLEAVER, EMANUEL II","I","DEM",554098.64,217949.64,"MO","05",NA,"W",NA,"W"
"H6MO05189","TURK, JACOB","C","REP",57055.71,57055.71,"MO","05",NA,"W",NA,"L"
"H2MO06160","RINEHART, CATHY","C","DEM",0,0,"MO","06",NA,NA,NA,NA
"H6MO06187","SHETTLES, SARA JO","C","DEM",182.46,182.46,"MO","06",NA,NA,NA,NA
"H8MO06068","BARNES, KAY","C","DEM",2814785.54,1853047.24,"MO","06",NA,"W",NA,"L"
"H0MO06073","GRAVES, SAMUEL B ""SAM""","I","REP",2670494.35,1148970.31,"MO","06",NA,"W",NA,"W"
"H8MO06076","BROWNING, DAVID R","C","LIB",4461,3320,"MO","06",NA,"W",NA,"L"
"H4MO07099","NEWBERRY, JAMES","C","DEM",0,0,"MO","07",NA,NA,NA,NA
"H8MO07132","CHANDLER, WILLIAM THARON","C","DEM",0,0,"MO","07",NA,NA,NA,NA
"H8MO07140","MONROE, RICHARD","C","DEM",79964.92,40658,"MO","07",NA,"W",NA,"L"
"H6MO07128","BLUNT, ROY","I","REP",2580064.2,985402.44,"MO","07",NA,"W",NA,"W"
"H8MO07066","NODLER, GARY W","C","REP",3000,2000,"MO","07",NA,NA,NA,NA
"H6MO08100","HAMBACKER, VERONICA J.","C","DEM",0,0,"MO","08",NA,NA,NA,NA
"H8MO08072","ALLEN, JOSEPH WILLIAM","C","DEM",63370.51,41013.57,"MO","08",NA,"W",NA,"L"
"H6MO08084","EMERSON, JOANN","I","REP",1246272.97,596819.16,"MO","08",NA,"W",NA,"W"
"H2MO09099","BURGHARD, DUANE NEIL","C","DEM",2074.6,1230,"MO","09",NA,NA,NA,NA
"H8MO09054","JACOB, KENNETH BENTLEY","O","DEM",108716,58716,"MO","09",NA,NA,NA,NA
"H8MO09088","BAKER, JUDITH W","C","DEM",1702217.15,1142737.44,"MO","09",NA,"W",NA,"L"
"H8MO09096","BODE, LYNDON","O","DEM",128336.15,47149,"MO","09",NA,NA,NA,NA
"H8MO09104","GAW, ROBERT STEVEN","O","DEM",382384.02,277384.02,"MO","09",NA,NA,NA,NA
"H4MO09046","HULSHOF, KENNY CHARLES","C","REP",445434.79,130026.08,"MO","09",NA,NA,NA,NA
"H8MO09112","OLIVO, JAMES BROCKMAN","O","REP",116291.81,32991.81,"MO","09",NA,NA,NA,NA
"H8MO09138","MOORE, DANIELLE E","O","REP",115761.95,106277.08,"MO","09",NA,NA,NA,NA
"H8MO09146","ONDER, ROBERT FRANK JR","O","REP",725211.89,280900.91,"MO","09",NA,NA,NA,NA
"H8MO09153","LUETKEMEYER, W. BLAINE","O","REP",2809022.54,456656.91,"MO","09",NA,"W",NA,"W"
"H8MP00058","CING, DAVID MENDIOLA","O","DEM",10756,756,"MP","00",NA,NA,NA,"L"
"H8MP00017","TENORIO, PEDRO AGULTO","O","REP",54565,23142,"MP","00",NA,NA,NA,"L"
"H8MP00025","LIZAMA, JUAN TUDELA","O","IND",75302.73,7645,"MP","00",NA,NA,NA,"L"
"H8MP00033","GONZALES, JOHN OLIVER DELOS REYES","O","IND",21165,18181,"MP","00",NA,NA,NA,"L"
"H8MP00041","SABLAN, GREGORIO KILILI CAMACHO","O","IND",22931,16690,"MP","00",NA,NA,NA,"W"
"H8MS01061","CHILDERS, TRAVIS W.","O","DEM",1851651.41,644935.6,"MS","01","W","L",NA,"W"
"H8MS01095","HOLLAND, STEVE","O","DEM",348355.58,137855.58,"MS","01",NA,"L",NA,NA
"H8MS01103","NEELY, BRIAN H","O","DEM",750,750,"MS","01",NA,"L",NA,NA
"H4MS01078","WICKER, ROGER F.","I","REP",286732.42,140087.98,"MS","01",NA,NA,NA,NA
"H8MS01053","DAVIS, CHARLES GREGORY","C","REP",1534917,1044067,"MS","01",NA,"L",NA,"L"
"H8MS01079","MCCULLOUGH, GLENN L JR","O","REP",745299.01,648917.76,"MS","01",NA,"L",NA,NA
"H8MS01111","RUSSELL, RANDY","O","REP",282233.64,90137.95,"MS","01","L","L",NA,NA
"H8MS01137","WAGES, JOHN M JR","O","GRE",2491,1078,"MS","01",NA,NA,NA,"L"
"H4MS02068","THOMPSON, BENNIE G.","I","DEM",2147398,889395.96,"MS","02",NA,"W",NA,"W"
"H6MS02139","ESPY, CHUCK","C","DEM",0,0,"MS","02",NA,NA,NA,NA
