year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
1986,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,BARBARA A. MIKULSKI,DEMOCRAT,False,total,675225,1112637,False,20210114,DEMOCRAT
1986,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,BETTY SHEPHERD,INDEPENDENT,False,total,91,1477327,False,20210114,OTHER
1986,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,CHRISTOPHER (KIT) BOND,REPUBLICAN,False,total,777612,1477327,False,20210114,REPUBLICAN
1986,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,HARRIETT WOODS,DEMOCRAT,False,total,699624,1477327,False,20210114,DEMOCRAT
1986,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,OTHER,,False,total,9472,261932,False,20210114,OTHER
1986,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,JIM SANTINI,REPUBLICAN,False,total,116606,261932,False,20210114,REPUBLICAN
1986,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,HARRY REID,DEMOCRAT,False,total,130955,261932,False,20210114,DEMOCRAT
1986,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,KENT CROMWELL,LIBERTARIAN,False,total,4899,261932,False,20210114,LIBERTARIAN
1986,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,WARREN B. RUDMAN,REPUBLICAN,False,total,154090,244735,False,20210114,REPUBLICAN
1986,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,ENDICOTT PEABODY,DEMOCRAT,False,total,79222,244735,False,20210114,DEMOCRAT
1986,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,BRUCE VALLEY,INDEPENDENT,False,total,11423,244735,False,20210114,OTHER
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,JOHN DYSON,LIBERAL,False,total,60099,4484859,False,20210114,OTHER
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,ALFONSE M. D'AMATO,RIGHT TO LIFE,False,total,135836,4484859,False,20210114,OTHER
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,OTHER,,False,total,305412,4484859,False,20210114,OTHER
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,MARK GREEN,DEMOCRAT,False,total,1723216,4484859,False,20210114,DEMOCRAT
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,MICHARL SHUR,SOCIALIST WORKERS,False,total,7376,4484859,False,20210114,OTHER
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,ALFONSE M. D'AMATO,CONSERVATIVE,False,total,212101,4484859,False,20210114,OTHER
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,FREDERICK D. NEWMAN,NEW ALLIANCE,False,total,10559,4484859,False,20210114,OTHER
1986,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,ALFONSE M. D'AMATO,REPUBLICAN,False,total,2030260,4484859,False,20210114,REPUBLICAN
1986,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,True,TERRY SANFORD,DEMOCRAT,False,total,780967,1534848,False,20210114,DEMOCRAT
1986,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,True,JAMES T. (JIM) BROYHILL,REPUBLICAN,False,total,753881,1534848,False,20210114,REPUBLICAN
1986,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,ANNA BELLE BOURGOIS,INDEPENDENT,False,total,3269,289013,False,20210114,OTHER
1986,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,MARK ANDREWS,REPUBLICAN,False,total,141812,289013,False,20210114,REPUBLICAN
1986,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,KENT CONRAD,DEMOCRAT,False,total,143932,289013,False,20210114,DEMOCRAT
1986,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,JOHN GLENN,DEMOCRAT,False,total,1949208,3121189,False,20210114,DEMOCRAT
1986,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,,,True,total,88,3121189,False,20210114,OTHER
1986,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,THOMAS N. KINDNESS,REPUBLICAN,False,total,1171893,3121189,False,20210114,REPUBLICAN
1986,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,DON NICKLES,REPUBLICAN,False,total,493436,893666,False,20210114,REPUBLICAN
1986,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,JAMES R. JONES,DEMOCRAT,False,total,400230,893666,False,20210114,DEMOCRAT
1986,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,BOB PACKWOOD,REPUBLICAN,False,total,656317,1042555,False,20210114,REPUBLICAN
1986,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,RICK BAUMAN,DEMOCRAT,False,total,375735,1042555,False,20210114,DEMOCRAT
1986,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,OTHER,,False,total,10503,1042555,False,20210114,OTHER
1986,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,LANCE S. HAVER,CONSUMER,False,total,23470,3378226,False,20210114,OTHER
1986,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,BOB EDGAR,DEMOCRAT,False,total,1448219,3378226,False,20210114,DEMOCRAT
1986,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,ARLEN SPECTER,REPUBLICAN,False,total,1906537,3378226,False,20210114,REPUBLICAN
1986,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,RAY HILLYARD,AMERICAN,False,total,4588,737962,False,20210114,OTHER
1986,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,STEVEN B. VANDERVELDE,LIBERTARIAN,False,total,4789,737962,False,20210114,LIBERTARIAN
1986,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,,,True,total,199,737962,False,20210114,OTHER
1986,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,HENRY D. MCMASTER,REPUBLICAN,False,total,262886,737962,False,20210114,REPUBLICAN
1986,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,ERNEST FRITZ HOLLINGS,DEMOCRAT,False,total,465500,737962,False,20210114,DEMOCRAT
1986,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,THOMAS A. DASCHLE,DEMOCRAT,False,total,152657,295830,False,20210114,DEMOCRAT
1986,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,JAMES ABDNOR,REPUBLICAN,False,total,143173,295830,False,20210114,REPUBLICAN
1986,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,HUGH A. BUTLER,LIBERTARIAN,False,total,3023,435111,False,20210114,LIBERTARIAN
1986,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,CRAIG S. OLIVER,DEMOCRAT,False,total,115523,435111,False,20210114,DEMOCRAT
1986,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,"E. J. ""JAKE"" GARN",REPUBLICAN,False,total,314608,435111,False,20210114,REPUBLICAN
1986,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,MARY ZINS,SOCIALIST WORKERS,False,total,1863,435111,False,20210114,OTHER
1986,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,,,True,total,94,435111,False,20210114,OTHER
1986,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,DICK SNELLING,REPUBLICAN,False,total,67798,196532,False,20210114,REPUBLICAN
1986,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,PATRICK LEAHY,DEMOCRAT,False,total,124123,196532,False,20210114,DEMOCRAT
1986,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,JERRY LEVY,LIBERTY UNION,False,total,1583,196532,False,20210114,OTHER
1986,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,ANTHONY N. DORIA,CONSERVATIVE,False,total,2963,196532,False,20210114,OTHER
1986,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,SCATTER,,False,total,65,196532,False,20210114,OTHER
1986,WASHINGTON,WA,53,91,73,US SENATE,statewide,gen,False,SLADE GORTON,REPUBLICAN,False,total,650931,1337367,False,20210114,REPUBLICAN
1986,WASHINGTON,WA,53,91,73,US SENATE,statewide,gen,False,JILL FEIN,SOCIALIST WORKERS,False,total,8965,1337367,False,20210114,OTHER
1986,WASHINGTON,WA,53,91,73,US SENATE,statewide,gen,False,BROCK ADAMS,DEMOCRAT,False,total,677471,1337367,False,20210114,DEMOCRAT
1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,SCATTER,,False,total,1212,1483174,False,20210114,OTHER
1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,EUGENE A. HEM,THIRD PARTY,False,total,2234,1483174,False,20210114,OTHER
1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,PETER Y. TAYLOR SR.,INDEPENDENT,False,total,19266,1483174,False,20210114,OTHER
1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,MARGO STORSTEEN,SOCIALIST WORKERS,False,total,2926,1483174,False,20210114,OTHER
1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,EDWARD R. GARVEY,DEMOCRAT,False,total,702963,1483174,False,20210114,DEMOCRAT
1986,WISCONSIN,WI,55,35,25,US SENATE,statewide,gen,False,ROBERT W. KASTEN JR.,REPUBLICAN,False,total,754573,1483174,False,20210114,REPUBLICAN
1988,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,ED FINKELSTEIN,NEW ALLIANCE,False,total,5195,1164539,False,20210114,OTHER
1988,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,RICK TOMPKINS,LIBERTARIAN,False,total,20849,1164539,False,20210114,LIBERTARIAN
1988,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,,,True,total,32,1164539,False,20210114,OTHER
1988,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,KEITH DEGREEN,REPUBLICAN,False,total,478060,1164539,False,20210114,REPUBLICAN
1988,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,DENNIS DECONCINI,DEMOCRAT,False,total,660403,1164539,False,20210114,DEMOCRAT
1988,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,PETE WILSON,REPUBLICAN,False,total,5143409,9743598,False,20210114,REPUBLICAN
1988,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,,,True,total,51,9743598,False,20210114,OTHER
1988,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,M. ELIZABETH MUNOZ,PEACE AND FREEDOM,False,total,166600,9743598,False,20210114,OTHER
1988,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,MERTON D. SHORT,INDEPENDENT,False,total,66288,9743598,False,20210114,OTHER
1988,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,LEO MCCARTHY,DEMOCRAT,False,total,4287253,9743598,False,20210114,DEMOCRAT
1988,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,JACK DEAN,LIBERTARIAN,False,total,79997,9743598,False,20210114,LIBERTARIAN
1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"HOWARD AVORY GRAYSON, JR.",LIBERTARIAN,False,total,12409,1383526,False,20210114,LIBERTARIAN
1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,10,1383526,False,20210114,OTHER
1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,"LOWELL P. WEICHER, JR.",REPUBLICAN,False,total,678454,1383526,False,20210114,REPUBLICAN
1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JOE LIEBERMAN,DEMOCRAT,False,total,688499,1383526,False,20210114,DEMOCRAT
1988,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,MELISSA M. FISHER,NEW ALLIANCE,False,total,4154,1383526,False,20210114,OTHER
1988,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,"WILLIAM V. ROTH, JR.",REPUBLICAN,False,total,151115,243493,False,20210114,REPUBLICAN
1988,DELAWARE,DE,10,51,11,US SENATE,statewide,gen,False,S. B. WOO,DEMOCRAT,False,total,92378,243493,False,20210114,DEMOCRAT
1988,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,CONNIE MACK,REPUBLICAN,False,total,2051071,4068209,False,20210114,REPUBLICAN
1988,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,,,True,total,585,4068209,False,20210114,OTHER
1988,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,BUDDY MACKAY,DEMOCRAT,False,total,2016553,4068209,False,20210114,DEMOCRAT
1988,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,KEN SCHOOLLAND,LIBERTARIAN,False,total,8948,323876,False,20210114,LIBERTARIAN
1988,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,SPARK MATSUNAGA,DEMOCRAT,False,total,247941,323876,False,20210114,DEMOCRAT
1988,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,MARIA M. HUSTACE,REPUBLICAN,False,total,66987,323876,False,20210114,REPUBLICAN
1988,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,JACK WICKES,DEMOCRAT,False,total,668778,2099303,False,20210114,DEMOCRAT
1988,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,RICHARD G. LUGAR,REPUBLICAN,False,total,1430525,2099303,False,20210114,REPUBLICAN
1988,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,GEORGE J. MITCHELL,DEMOCRAT,False,total,452581,556745,False,20210114,DEMOCRAT
1988,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,JASPER S. WYMAN,REPUBLICAN,False,total,104164,556745,False,20210114,REPUBLICAN
1988,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,ALAN L. KEYES,REPUBLICAN,False,total,617537,1617065,False,20210114,REPUBLICAN
1988,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,PAUL S. SARBANES,DEMOCRAT,False,total,999166,1617065,False,20210114,DEMOCRAT
1988,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,,,True,total,362,1617065,False,20210114,OTHER
1988,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,FREDA LEE NASON,LIBERTARIAN,False,total,13199,2606225,False,20210114,LIBERTARIAN
1988,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,OTHER,,False,total,207,2606225,False,20210114,OTHER
1988,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,EDWARD M. KENNEDY,DEMOCRAT,False,total,1693344,2606225,False,20210114,DEMOCRAT
1988,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,JOSEPH D. MALONE,REPUBLICAN,False,total,884267,2606225,False,20210114,REPUBLICAN
1988,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,MARY FRIDLEY,NEW ALLIANCE,False,total,15208,2606225,False,20210114,OTHER
1988,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,OTHER,,False,total,4877,3505985,False,20210114,OTHER
1988,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DICK M. JACOBS,LIBERTARIAN,False,total,27116,3505985,False,20210114,LIBERTARIAN
1988,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JIM DUNN,REPUBLICAN,False,total,1348219,3505985,False,20210114,REPUBLICAN
1988,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,SALLY BIER,WORKERS AGAINST CONCESSIONS,False,total,8908,3505985,False,20210114,OTHER
1988,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,"DONALD W. RIEGLE, JR.",DEMOCRAT,False,total,2116865,3505985,False,20210114,DEMOCRAT
1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,415,2093953,False,20210114,OTHER
1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,POLLY MANN,PROGRESSIVE ISSUES,False,total,44474,2093953,False,20210114,OTHER
1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,WENDY LYONS,SOCIALIST WORKERS,False,total,3105,2093953,False,20210114,OTHER
1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ARLEN OVERVIG,LIBERTARIAN,False,total,4039,2093953,False,20210114,LIBERTARIAN
1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DAVE DURENBERGER,REPUBLICAN,False,total,1176210,2093953,False,20210114,REPUBLICAN
1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,"HUBERT H. ""SKIP"" HUMPHREY III",DEMOCRATIC-FARMER-LABOR,False,total,856694,2093953,False,20210114,DEMOCRAT
1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DERRICK P. GRIMMER,GRASSROOTS,False,total,9016,2093953,False,20210114,OTHER
1988,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,TRENT LOTT,REPUBLICAN,False,total,510380,946719,False,20210114,REPUBLICAN
1988,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,WAYNE DOWDY,DEMOCRAT,False,total,436339,946719,False,20210114,DEMOCRAT
1988,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,JOHN C. DANFORTH,REPUBLICAN,False,total,1407416,2078875,False,20210114,REPUBLICAN
1988,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,JOHN GUZE,LIBERTARIAN,False,total,11410,2078875,False,20210114,LIBERTARIAN
1988,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,JEREMIAH W. (JAY) NIXON,DEMOCRAT,False,total,660045,2078875,False,20210114,DEMOCRAT
1988,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,,,True,total,4,2078875,False,20210114,OTHER
1988,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,CONRAD BURNS,REPUBLICAN,False,total,189445,365254,False,20210114,REPUBLICAN
1988,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,JOHN MELCHER,DEMOCRAT,False,total,175809,365254,False,20210114,DEMOCRAT
1988,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,BOB KERREY,DEMOCRAT,False,total,378717,667860,False,20210114,DEMOCRAT
1988,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,ERNIE CHAMBERS,NEW ALLIANCE,False,total,10372,667860,False,20210114,OTHER
1988,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,,,True,total,521,667860,False,20210114,OTHER
1988,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,DAVE KARNES,REPUBLICAN,False,total,278250,667860,False,20210114,REPUBLICAN
1988,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,CHIC HECHT,REPUBLICAN,False,total,161336,342407,False,20210114,REPUBLICAN
1988,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,RICHARD H. BRYAN,DEMOCRAT,False,total,175548,342407,False,20210114,DEMOCRAT
1988,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,JAMES FRYE,LIBERTARIAN,False,total,5523,342407,False,20210114,LIBERTARIAN
1988,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,JOSEPH F. JOB,INDEPENDENT,False,total,20091,2987634,False,20210114,OTHER
1988,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,FRANK R. LAUTENBERG,DEMOCRAT,False,total,1599905,2987634,False,20210114,DEMOCRAT
1988,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,THOMAS A. FISKE,SOCIALIST WORKERS,False,total,5347,2987634,False,20210114,OTHER
1988,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,JERRY ZELDIN,LIBERTARIAN,False,total,12354,2987634,False,20210114,LIBERTARIAN
1988,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,PETER M. DAWKINS,REPUBLICAN,False,total,1349937,2987634,False,20210114,REPUBLICAN
1988,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,JEFF BINGAMAN,DEMOCRAT,False,total,321983,508598,False,20210114,DEMOCRAT
1988,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,BILL VALENTINE,REPUBLICAN,False,total,186579,508598,False,20210114,REPUBLICAN
1988,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,,,True,total,36,508598,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,WILLIAM P. MCMILLEN,LIBERTARIAN,False,total,12064,6040980,False,20210114,LIBERTARIAN
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,ROBERT R. MCMILLAN,CONSERVATIVE,False,total,189226,6040980,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,LYDIA BAYONETA,WORKERS WORLD,False,total,13573,6040980,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,"JAMES E. HARRIS, JR.",SOCIALIST WORKERS,False,total,11239,6040980,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,ROBERT R. MCMILLAN,REPUBLICAN,False,total,1686558,6040980,False,20210114,REPUBLICAN
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,OTHER,,False,total,56,6040980,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,DANIEL PATRICK MOYNIHAN,LIBERAL,False,total,141471,6040980,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,CHARLENE MITCHELL,INDEPENDENT PROGRESSIVE LINE,False,total,14770,6040980,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,ADELLE R. NATHANSON,RIGHT TO LIFE,False,total,64845,6040980,False,20210114,OTHER
1988,NEW YORK,NY,36,21,13,US SENATE,statewide,gen,False,DANIEL PATRICK MOYNIHAN,DEMOCRAT,False,total,3907178,6040980,False,20210114,DEMOCRAT
1988,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,QUENTIN N. BURDICK,DEMOCRAT,False,total,171899,289170,False,20210114,DEMOCRAT
1988,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,EARL STRINDEN,REPUBLICAN,False,total,112937,289170,False,20210114,REPUBLICAN
1988,NORTH DAKOTA,ND,38,44,36,US SENATE,statewide,gen,False,KENNETH C. GARDNER,LIBERTARIAN,False,total,4334,289170,False,20210114,LIBERTARIAN
1988,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,,,True,total,151,4352905,False,20210114,OTHER
1988,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,HOWARD M. METZENBAUM,DEMOCRAT,False,total,2480038,4352905,False,20210114,DEMOCRAT
1988,OHIO,OH,39,31,24,US SENATE,statewide,gen,False,GEORGE V VOINOVICH,REPUBLICAN,False,total,1872716,4352905,False,20210114,REPUBLICAN
1988,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,JOE VIGNOLA,DEMOCRAT,False,total,1416764,4366598,False,20210114,DEMOCRAT
1988,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,SAM BLANCATO,NEW ALLIANCE,False,total,4569,4366598,False,20210114,OTHER
1988,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,JOHN HEINZ,REPUBLICAN,False,total,2901715,4366598,False,20210114,REPUBLICAN
1988,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,DARCY RICHARDSON,CONSUMER,False,total,25273,4366598,False,20210114,OTHER
1988,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,HENRY HALLER III,LIBERTARIAN,False,total,11822,4366598,False,20210114,LIBERTARIAN
1988,PENNSYLVANIA,PA,42,23,14,US SENATE,statewide,gen,False,"SAMUEL CROSS, JR.",POPULIST,False,total,6455,4366598,False,20210114,OTHER
1988,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,RICHARD A. LICHT,DEMOCRAT,False,total,180717,397990,False,20210114,DEMOCRAT
1988,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,JOHN H. CHAFFEE,REPUBLICAN,False,total,217273,397990,False,20210114,REPUBLICAN
1988,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,,,True,total,45,1567181,False,20210114,OTHER
1988,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,JIM SASSER,DEMOCRAT,False,total,1020061,1567181,False,20210114,DEMOCRAT
1988,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,BILL ANDERSEN,REPUBLICAN,False,total,541033,1567181,False,20210114,REPUBLICAN
1988,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,KHALIL-ULLAH AL-MUHAYMIN,INDEPENDENT,False,total,6042,1567181,False,20210114,OTHER
1988,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,,,True,total,583,5323606,False,20210114,OTHER
1988,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,LLOYD BENTSEN,DEMOCRAT,False,total,3149806,5323606,False,20210114,DEMOCRAT
1988,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,BEAU BOULTER,REPUBLICAN,False,total,2129228,5323606,False,20210114,REPUBLICAN
1988,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,JEFF DAIELL,LIBERTARIAN,False,total,43989,5323606,False,20210114,LIBERTARIAN
1988,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,BRIAN H. MOSS,DEMOCRAT,False,total,203364,640702,False,20210114,DEMOCRAT
1988,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,ROBERT J. SMITH,AMERICAN,False,total,6016,640702,False,20210114,OTHER
1988,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,ORRIN G. HATCH,REPUBLICAN,False,total,430089,640702,False,20210114,REPUBLICAN
1988,UTAH,UT,49,87,67,US SENATE,statewide,gen,False,WILLIAM M. ARTH,SOCIALIST WORKERS,False,total,1233,640702,False,20210114,OTHER
1988,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,SCATTER,,False,total,508,240108,False,20210114,OTHER
1988,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,JERRY LEVY,LIBERTY UNION,False,total,2533,240108,False,20210114,OTHER
1988,VERMONT,VT,50,13,6,US SENATE,statewide,gen,False,KING MILNE,INDEPENDENT,False,total,2424,240108,False,20210114,OTHER
